post_id,post_caption,total_likes,num_shares,comment_count,avg_sentiment_score,sentiment_variance,negative_comment_ratio,main_topic,weighted_engagement_rate,most_negative_comment,most_positive_comment,original_negative_context,original_positive_context
1295022438848669,"ಅಪ್ಪಾಜಿಯವರ ರಾಜಕೀಯ ಪಯಣದ ಕುರಿತು ಅಭಿಮಾನಿಗಳು ಅಭಿಮಾನ‌ಪೂರ್ವಕವಾಗಿ ಸಿದ್ದಪಡಿಸಿದ ವಿಡಿಯೋ.....
#PoliticalJourney #ShamanurShivashankarappa",211,8,6,1.0,0.0,0.0,Praise,0.0026477272727272725,Happy birthday SS appaji,Happy birthday SS appaji,Happy birthday SS appaji,Happy birthday SS appaji
1295041478846765,"ದಾವಣಗೆರೆಯ ಪರಿವರ್ತಕರಾಗಿ, ಬಾಪೂಜಿ ವಿದ್ಯಾಸಂಸ್ಥೆ ಮುನ್ನೆಡೆಸಿದ ಡಾ.ಶಾಮನೂರು ಶಿವಶಂಕರಪ್ಪಾಜಿಯವರು ಮಧ್ಯಕರ್ನಾಟಕದ ದಾವಣಗೆರೆಯನ್ನು ಆಧುನಿಕ ನಗರವನ್ನಾಗಿಸಿದ ಸಂಪೂರ್ಣ ಮಾಹಿತಿಯ ಪರಿಚಯ... ದಾವಣಗೆರೆಯ ಆಧುನಿಕ ಶಿಲ್ಪಿ ಅಪ್ಪಾಜಿಯವರು ನಮಗೆಲ್ಲಾ ಸದಾ ಪ್ರೇರಣೆ......
#ShamanurShivashankarappa #BapujiInstitutions #ModernDavangere",9273,325,39,0.7272727272727273,0.20779220779220778,0.0,Praise,0.11320454545454546,Innumunde yaru huttalla Dr appaji,"Warm birthday greetings to the National President of the All India Veerashaiva Lingayat Mahasabha, popular MLA from Davangere South Assembly Constituency and former Minister, Honorable Shri Shamanur Shivashankarappaji.",Innumunde yaru huttalla Dr appaji,"ಅಖಿಲ ಭಾರತ ವೀರಶೈವ ಲಿಂಗಾಯತ ಮಹಾಸಭಾದ ರಾಷ್ಟ್ರೀಯ ಅಧ್ಯಕ್ಷರು, ದಾವಣಗೆರೆ ದಕ್ಷಿಣ ವಿಧಾನಸಭಾ ಕ್ಷೇತ್ರದ ಜನಪ್ರಿಯ ಶಾಸಕರು ಹಾಗೂ ಮಾಜಿ ಸಚಿವರದ ಸನ್ಮಾನ್ಯ ಶ್ರೀ ಶಾಮನೂರು ಶಿವಶಂಕರಪ್ಪಜೀ ರವರಿಗೆ ಜನ್ಮದಿನದ ಹಾರ್ದಿಕ ಶುಭಾಶಯಗಳು."
1295101772174069,"ಜೀವನದ ಮೌಲ್ಯಗಳೊಂದಿಗೆ ಸಾರ್ಥಕ 95 ವರ್ಷಗಳನ್ನು ಪೂರೈಸಿದ ""ಜನಸಿರಿ"" ಅಪ್ಪಾಜಿಯವರಿಗೆ ಹಾಡಿನ ಸಮರ್ಪಣೆ ಮೂಲಕ ಶುಭಕೋರಿದ ಅಭಿಮಾನಿಗಳ ಬಳಗ......
#JanasiriAppaji #95thBirthdayCelebration #Song",1026,22,23,0.8333333333333334,0.2647058823529411,0.05555555555555555,Praise,0.012420454545454545,Slaves who sacrificed their lives to save the traitorous Nehru family who stood before terrorists with a plate for a ride,Davangerey kodugey Appji Happy Birthday,ಓಟಿಗೋಸ್ಕರ ಉಗ್ರರ ಮುಂದೆ ತಟ್ಟೆ ಹಿಡಿದು ನಿಲ್ಲುವ ದೇಶದ್ರೋಹಿ ನೆಹರೂ ಕುಟುಂಬದ ಉದ್ದಾರಕ್ಕಾಗಿ ತಮ್ಮ ಜೀವನವನ್ನೇ ಸವಿಸಿದ ಗುಲಾಮರು,Davangerey kodugey Appji Happy Birthday
1295145272169719,"ನಮ್ಮ ಕುಟುಂಬದ ಹೆಮ್ಮೆಯ ಕರುಣಾಮೂರ್ತಿ..ಅಪ್ಪಾಜಿಯವರಿಗೆ‌ ಕುಟುಂಬದ ಸದಸ್ಯರೆಲ್ಲರೂ ಜನ್ಮದಿನದ ಶುಭಕೋರಿದ ಸಂದರ್ಭ...ಅಪ್ಪಾಜಿಯವರ ಅನುಭವ ನಮಗೆ ಪ್ರೇರಣೆ...ನಿಮ್ಮ ಆಶೀರ್ವಾದ ಸದಾ ನಮ್ಮೆಲ್ಲರ ಮೇಲೆ ಇರಲಿ.....
S S Mallikarjun 

#NammaPrabha #MPOfDavangere #ministryofminesandgeology #ssmallikarjun #ssworksforyou #shamanurshivashankarappa",2106,39,38,0.84375,0.20060483870967744,0.03125,Praise,0.02525,Slaves who sacrificed their lives to save the traitorous Nehru family who stood before terrorists with a plate for a ride,Happy Birthday Appaji,ಓಟಿಗೋಸ್ಕರ ಉಗ್ರರ ಮುಂದೆ ತಟ್ಟೆ ಹಿಡಿದು ನಿಲ್ಲುವ ದೇಶದ್ರೋಹಿ ನೆಹರೂ ಕುಟುಂಬದ ಉದ್ದಾರಕ್ಕಾಗಿ ತಮ್ಮ ಜೀವನವನ್ನೇ ಸವಿಸಿದ ಗುಲಾಮರು,Happy Birthday Appaji 🎂
1295153758835537,"ದಾವಣಗೆರೆಯ ಬಾಪೂಜಿ ಬ್ಯಾಂಕ್ ಸಮುದಾಯಭವನದಲ್ಲಿ ಅಪ್ಪಾಜಿಯವರ ಜನ್ಮದಿನದ ಪ್ರಯುಕ್ತ ಎಸ್ ಎಸ್ ಎಂ ಅಭಿಮಾನಿಗಳ ಬಳಗದಿಂದ ಆಯೋಜಿಸಿದ್ದ ಸರ್ವಧರ್ಮ ಸಾಮೂಹಿಕ ವಿವಾಹ ಮಹೋತ್ಸವದಲ್ಲಿ ಭಾಗವಹಿಸಿ ನವಜೋಡಿಗೆ ಶುಭಹಾರೈಸಲಾಯಿತು. ಈ ಸಂದರ್ಭದಲ್ಲಿ ಸನ್ಮಾನ್ಯ ಮುಖ್ಯಮಂತ್ರಿಗಳಾದ ಶ್ರೀಯುತ ಸಿದ್ದರಾಮಯ್ಯ ಅವರು‌ ಅಪ್ಪಾಜಿಯವರನ್ನು ಪುಷ್ಪವೃಷ್ಠಿ ಮೂಲಕ ಶುಭಕೋರಿದ್ದು ವಿಶೇಷವಾಗಿತ್ತು.ಉಪಮುಖ್ಯಮಂತ್ರಿಗಳಾದ ಶ್ರೀ ಡಿ.ಕೆ ಶಿವಕುಮಾರ್, ಗೃಹಸಚಿವರಾದ ಶ್ರೀ ಜಿ.ಪರಮೇಶ್ವರ್,ಮಾಜಿ ಸಚಿವರಾದ ಹೆಚ್.ಆಂಜನೇಯ, ಶಾಸಕರುಗಳಾದ ಕೆ
ಎಸ್ ಬಸವಂತಪ್ಪ,ಬಿ.ದೇವೇಂದ್ರಪ್ಪ ಸೇರಿದಂತೆ ಪಕ್ಷದ ಮುಖಂಡರುಗಳು,ಕಾರ್ಯಕರ್ತರು ಹಾಗೂ ಅಭಿಮಾನಿಗಳು ಉಪಸ್ಥಿತರಿದ್ದರು.",3009,65,43,0.9487179487179487,0.049932523616734135,0.0,Praise,0.03615909090909091,"Namaste Madam, I had sent a greeting card to the venerable one, I hope it has reached you. Dr. Javagal S. Dayanand",Happy Married Life All New Couples,"ನಮಸ್ತೆ ಮೇಡಮ್, ಪೂಜ್ಯರಿಗೆ ಶುಭಾಶಯ ಪತ್ರ ಕಳುಹಿಸಿದ್ದೆ, ಅದು ತಲುಪಿದೆ ಎಂದು ಭಾವಿಸುತ್ತೇನೆ.
ಡಾ ಜಾವಗಲ್ ಎಸ್ ದಯಾನಂದ 💐🙏",Happy Married Life All New Couples 💐💐🎊🎊💥☀️💥☀️
1295156715501908,"ದಾವಣಗೆರೆಯ ಬಾಪೂಜಿ ಬ್ಯಾಂಕ್ ಸಮುದಾಯಭವನದಲ್ಲಿ ನಡೆದ ಸರ್ವಧರ್ಮ ಸಾಮೂಹಿಕ ವಿವಾಹಮಹೋತ್ಸವ ಸಮಾರಂಭದಲ್ಲಿ ಕುಟುಂಬದ ಸದಸ್ಯರೊಂದಿಗೆ ಪ್ರಥಮಪೂಜಿತ ವಿಘ್ನೇಶ್ವರನಿಗೆ ನಮಿಸಿ ನಂತರ ಮಾಂಗಲ್ಯ ಪೂಜೆ ನೆರವೇರಿಸಲಾಯಿತು. ವಿವಾಹ ಬಂಧನಕ್ಕೊಳಗಾದ ನವಜೋಡಿಗೆ ಆಶೀರ್ವದಿಸಿ ಶುಭಹಾರೈಸಲಾಯಿತು.
#SarvaDharmaVivaha #BapujiBankHall",472,10,2,1.0,0.0,0.0,Healthcare,0.005613636363636364,I pray to God that the mass marriage is a good deed. May God bless you and your family with health and wealth.,I pray to God that the mass marriage is a good deed. May God bless you and your family with health and wealth.,ಸಾಮೂಹಿಕ ವಿವಾಹ ಪುಣ್ಯದ ಕೆಲಸ ದೇವರು ನಿಮಗೆ ನಿಮ್ಮ ಕುಟುಂಬಕ್ಕೆ ಆರೋಗ್ಯ ಐಶ್ವರ್ಯ ನೀಡಲಿ ಎಂದು ದೇವರಲ್ಲಿ ಪ್ರಾರ್ಥಿಸುತ್ತೇನೆ 🙏🙏,ಸಾಮೂಹಿಕ ವಿವಾಹ ಪುಣ್ಯದ ಕೆಲಸ ದೇವರು ನಿಮಗೆ ನಿಮ್ಮ ಕುಟುಂಬಕ್ಕೆ ಆರೋಗ್ಯ ಐಶ್ವರ್ಯ ನೀಡಲಿ ಎಂದು ದೇವರಲ್ಲಿ ಪ್ರಾರ್ಥಿಸುತ್ತೇನೆ 🙏🙏
1295164452167801,"ಕಲ್ಲೇಶ್ವರ ಮಿಲ್ ಆವರಣದಲ್ಲಿ ಕೇಕ್ ಕತ್ತರಿಸುವ ಮೂಲಕ ಅಪ್ಪಾಜಿಯವರ ಜನ್ಮದಿನಕ್ಕೆ ಶುಭಕೋರಿದ ಕ್ಷಣಗಳು...ಸನ್ಮಾನ್ಯ ಮುಖ್ಯಮಂತ್ರಿಗಳಾದ ಶ್ರೀ‌ ಸಿದ್ದರಾಮಯ್ಯನವರು ಅಪ್ಪಾಜಿಯವರಿಗೆ ಕೇಕ್ ತಿನ್ನಿಸುವ ಮೂಲಕ‌ ಜನ್ಮದಿನದ ಶುಭ ಹಾರೈಸಿದರು.ಈ ವೇಳೆ
ಉಪಮುಖ್ಯಮಂತ್ರಿಗಳಾದ ಶ್ರೀ ಡಿ.ಕೆ ಶಿವಕುಮಾರ್ ಅವರು, ಗೃಹಸಚಿವರಾದ ಜಿ.ಪರಮೇಶ್ವರ್,ಸುಪ್ರೀಂ ಕೋರ್ಟ್ ನ ವಿಶ್ರಾಂತ ನ್ಯಾಯಾಧೀಶರಾದ ಜಸ್ಟಿಸ್ ಶ್ರೀ ಶಿವರಾಜ್ ವಿ ಪಾಟೀಲ್ ಹಾಗೂ ಕುಟುಂಬದ ಸದಸ್ಯರು, ಮುಖಂಡರುಗಳು,ಕಾರ್ಯಕರ್ತರು ಹಾಗೂ ಅಭಿಮಾನಿಗಳು ಶುಭಹಾರೈಸಿದರು.",1868,32,39,0.7714285714285715,0.35798319327731093,0.08571428571428572,Praise,0.022397727272727274,Congress is a slave to the people.,"Oh my god, live a hundred years, no matter what you do, superstar Rajinikanth, you won&#39;t give the people all this relaxed acting again. Oh my god, for giving us the opportunity to write a three-day dream poem under the leadership of our Nambi Narayanan, our border guards once again give a fitting reply to this Konga, three births.",ಕಾಂಗ್ರೆಸ್  ಗುಲಾಮಗಿರಿಯ  ಜನ,ಓ ನನ್ನ ನೂರು ವರ್ಷ ಬದುಕೋದೇ ನೀನು ಸೂಪರ್ ಸ್ಟಾರ್ ರಜನಿಕಾಂತ್ ಏನು ಮಾಡಿದ್ರೂ ಜನತೆಗೆ ಮತ್ತೆ ರಿಲ್ಯಾಕ್ಸ್ ಆಗಿ ನಟಿಸಿದ್ದ ಈ ಎಲ್ಲಾ ಕೊಡ್ತಿಲ್ಲ ಯಾಕಮ್ಮ ನಮ್ಮ ನಿನ್ನ ನಂಬಿ ನಾರಾಯಣನ್ ನೇತೃತ್ವದಲ್ಲಿ ಮೂರು ದಿನಗಳ ಸ್ವಪ್ನ ಕವಿತೆ ಬರೆಯಲು ಅವಕಾಶ ನೀಡಿದ್ದಕ್ಕಾಗಿ ಮತ್ತೊಮ್ಮೆ ನಮ್ಮ ಗಡಿ ಕಾಯ ಯೋಧರು ತಕ್ಕ ಪ್ರತ್ಯುತ್ತರ ಈ ಕೊಂಗ ಮೂರು ಜನನ
1295167268834186,ಉಪಮುಖ್ಯಮಂತ್ರಿಗಳಾದ ಶ್ರೀ ಡಿ.ಕೆ ಶಿವಕುಮಾರ್ ಅವರಿಗೆ ಸನ್ಮಾನಿಸಿ ಗೌರವಿಸಿದ ಕ್ಷಣ.,1277,13,8,0.5,0.3333333333333333,0.0,Praise,0.014897727272727273,"Hussain_Saab_Matti, the state joint secretary of Karnataka Pradesh Congress Committee, Labour Division, Bangalore and state leaders, have appealed to the state government to provide a large amount of grant from the state government to protect the interests of the Pinjar Nadhap Mansuri Dudekula community, the most backward Muslim community in the state, and to establish a development corporation for the welfare of the people of this community. All Karnataka Pinjar Nadhap Samajada Hitrakshan Vedike, Bangalore",Good wishes,"ರಾಜ್ಯದಲ್ಲಿ ಅತ್ಯಂತ ಹಿಂದುಳಿದ ಮುಸ್ಲಿಂ ಸಮುದಾಯದ ಉಪಜಾತಿಗಳಾದ ಪಿಂಜಾರ್ ನಧಾಪ್ ಮನ್ಸೂರಿ ದೂದೇಕುಲ ಸಮಾಜದ ಹಿತರಕ್ಷಣಾ ದೃಷ್ಟಿಯಿಂದ ರಾಜ್ಯ ಸರ್ಕಾರದಿಂದ ಹೆಚ್ಚಿನ ಪ್ರಮಾಣದಲ್ಲಿ ಅನುದಾನವನ್ನು ನೀಡಿ ಅಬಿವೃದ್ಧಿ ನಿಗಮವನ್ನು ಸ್ಥಾಪಿಸಿ ಈ ಸಮಾಜದ ಜನರ ಅಭ್ಯುದಯಕ್ಕೆ ಸರ್ಕಾರ ಸಹಾಯ ಸಹಕಾರ ನೀಡಬೇಕೆಂದು ಮನವಿ
#ಹುಸೇನ್_ಸಾಬ್_ಮತ್ತಿ.
ರಾಜ್ಯ ಜಂಟಿ ಕಾರ್ಯದರ್ಶಿ
ಕರ್ನಾಟಕ ಪ್ರದೇಶ ಕಾಂಗ್ರೆಸ್ ಸಮಿತಿ ಕಾರ್ಮಿಕ ವಿಭಾಗ ಬೆಂಗಳೂರು    ಹಾಗೂ
ರಾಜ್ಯದ ಮುಖಂಡರು 
ಅಖಿಲ ಕರ್ನಾಟಕ ಪಿಂಜಾರ್ ನಧಾಪ್ ಸಮಾಜದ ಹಿತರಕ್ಷಣಾ ವೇದಿಕೆ ಬೆಂಗಳೂರು",Good wishes
1295171075500472,ಗೃಹಸಚಿವರಾದ ಶ್ರೀ ಜಿ.ಪರಮೇಶ್ವರ್ ಅವರನ್ನು ಸನ್ಮಾನದೊಂದಿಗೆ ಗೌರವಿಸಿದ ಸಂದರ್ಭ.,625,6,4,1.0,0.0,0.0,Praise,0.007284090909090909,Congratulations sir,Congratulations sir,Congratulations sir 👏 🙌,Congratulations sir 👏 🙌
1295172142167032,"ದಾವಣಗೆರೆಯ ಆರ್.ಎಂ.ಸಿ ಲಿಂಕ್ ರಸ್ತೆಯಲ್ಲಿರುವ ಶ್ರೀ ಕಲ್ಲೇಶ್ವರ ಇಂಡಸ್ಟ್ರೀಸ್ ಆವರಣದಲ್ಲಿ ಆಧುನಿಕ ತಂತ್ರಜ್ಞಾನದ ತೊಗರಿಬೇಳೆ ಹಾಗೂ ಕಡ್ಲೆಬೇಳೆ ಮಿಲ್ಲುಗಳ ಪ್ರಾರಂಭೋತ್ಸವಕ್ಕೆ ಸನ್ಮಾನ್ಯ ಶ್ರೀ ಸಿದ್ದರಾಮಯ್ಯನವರು ಚಾಲನೆ ನೀಡಿದರು.ಈ ಸಂದರ್ಭದಲ್ಲಿ ಉಪಮುಖ್ಯಮಂತ್ರಿಗಳಾದ ಶ್ರೀ ಡಿ.ಕೆ ಶಿವಕುಮಾರ್ ಹಾಗೂ ಗೃಹಸಚಿವರಾದ ಶ್ರೀ ಜಿ.ಪರಮೇಶ್ವರ್,ಸುಪ್ರೀಂ ಕೋರ್ಟ್ ನ ವಿಶ್ರಾಂತ ನ್ಯಾಯಾಧೀಶರಾದ ಜಸ್ಟಿಸ್ ಶ್ರೀ ಶಿವರಾಜ್ ವಿ ಪಾಟೀಲ್ ಹಾಗೂ‌ ಮುಖಂಡರುಗಳು ಇದ್ದರು.
Siddaramaiah | DK Shivakumar | S S Mallikarjun | Dr Prabha Mallikarjun SS 

#KalleshwaraIndustries #Siddaramaiah #DKShivakumar",1393,34,7,0.6666666666666666,0.33333333333333337,0.0,Praise,0.016681818181818183,SSM,Good wishes,🙏🙏🙏  SSM,Good wishes
1295373708813542,"ಸನ್ಮಾನ್ಯ ಮುಖ್ಯಮಂತ್ರಿಗಳಾದ ಶ್ರೀ ಸಿದ್ದರಾಮಯ್ಯನವರು ದಾವಣಗೆರೆಯ ಹೈಸ್ಕೂಲ್ ಮೈದಾನದಲ್ಲಿ ದಾವಣಗೆರೆ ಜಿಲ್ಲೆಯ 1350 ಕೋಟಿ ಮೌಲ್ಯದ ವಿವಿಧ ಅಭಿವೃದ್ಧಿ ಕಾರ್ಯಗಳ ಉದ್ಘಾಟನೆ, ಶಂಕುಸ್ಥಾಪನೆ ನೆರವೇರಿಸಿದರು ಹಾಗೂ ಹಲವು ಇಲಾಖೆಗಳ ಫಲಾನುಭವಿಗಳಿಗೆ ಸವಲತ್ತುಗಳನ್ನು ವಿತರಿಸಿದ ಸಮಾರಂಭದಲ್ಲಿ ಭಾಗಿಯಾದ ಸಂದರ್ಭ...
ಸಮಾಜದ ಎಲ್ಲಾ ಜಾತಿ, ವರ್ಗ ಮತ್ತು ಸಮುದಾಯಗಳಿಗೆ ಆರ್ಥಿಕ ಶಕ್ತಿ ನೀಡುವುದು ನಮ್ಮ ಕಾಂಗ್ರೆಸ್ ಸರ್ಕಾರದ ಜವಾಬ್ದಾರಿ. ಡಾ.ಬಾಬಾ ಸಾಹೇಬ್ ಅಂಬೇಡ್ಕರ್ ಅವರ ಆಶಯದಂತೆ  ಸಾಮಾಜಿಕ ನ್ಯಾಯದ ಕಾರ್ಯಗಳನ್ನು ಜಾರಿಗೊಳಿಸುತ್ತಾ ಸಮ ಸಮಾಜದ ಆಶಯವನ್ನು ಈಡೇರಿಸುತ್ತಿರುವ ನಮ್ಮ ಕಾಂಗ್ರೆಸ್ ಸರ್ಕಾರ ನುಡಿದಂತೆ ನಡೆಯುತ್ತಿದೆ.
#CMKarnataka #CongressGovernment",1089,18,7,0.2,0.7,0.2,Criticism,0.012863636363636364,"You are a fool, you are a fool.","Honorable Chief Minister Shri Siddaramaiah, today (16/6/25) inaugurated and laid the foundation stone of development works worth ₹1,350 crores in Davangere. How right is it to say that you have done the work of 250 lakhs awarded by the Central Government under the Minority Development Scheme of the Central Government in Davangere. Hussain_Sab_Matti. State leaders Akhil Karnataka Pinjar Nadhap Samajada Hitarakshan Vedike Bangalore",Kolle hodeyo du  ivara abiruddi,"ಸನ್ಮಾನ್ಯ ಮುಖ್ಯ ಮಂತ್ರಿ ಶ್ರೀ ಸಿದ್ದರಾಮಯ್ಯ ನವರೇ ಇಂದು (, 16/6/25) ರಂದು ₹1,350 ಕೋಟಿ ವೆಚ್ಚದ ಅಭಿವೃದ್ಧಿ ಕಾರ್ಯಗಳನ್ನು ಉದ್ಘಾಟಿಸಿ, ಶಂಕುಸ್ಥಾಪನೆ ನೆರವೇರಿಸಿದ ಅಬಿವೃದ್ಧಿ ಕಾರ್ಯಕ್ರಮಗಳಲ್ಲಿ ಪ್ರಧಾನಿ #Narendra_Modi ಅವರು ದಾವಣಗೆರೆಯಲ್ಲಿ ಕೇಂದ್ರ ಸರ್ಕಾರದ ಅಲ್ಪಸಂಖ್ಯಾತರ ಅಭಿವೃದ್ಧಿ ಯೋಜನೆ ಯಡಿ ನೀಡಿದ ಕೇಂದ್ರ ಪುರಸ್ಕೃತ 250 ಲಕ್ಷಗಳ ಕೆಲಸವನ್ನು ನೀವು ತಾವು ಮಾಡಿದ್ದಾಗಿ ಹೇಳುವುದು ಎಷ್ಟು ಸರಿ.. 
#ಹುಸೇನ್_ಸಾಬ್_ಮತ್ತಿ.
ರಾಜ್ಯದ ಮುಖಂಡರು 
ಅಖಿಲ ಕರ್ನಾಟಕ ಪಿಂಜಾರ್ ನಧಾಪ್ ಸಮಾಜದ ಹಿತರಕ್ಷಣಾ ವೇದಿಕೆ ಬೆಂಗಳೂರು"
1295880598762853,"Grace, strength, and wisdom shine brightest when we embrace our roots and move forward with purpose.
#NammaPrabha #MPOfDavangere",282,5,3,1.0,0.0,0.0,Praise,0.003352272727272727,"Is my sister? She is the daughter of everyone in Davangere. I, as a BJP worker, respect you like my own sister. The way you work is truly Lakshmi Devi. The way you behave is truly Saraswati. Chamundeshwari, the village goddess, has given you all the power. Arts of to you my dear sister. May God bless you with good health, long life, happiness, peace and tranquility. Sister.","Is my sister? She is the daughter of everyone in Davangere. I, as a BJP worker, respect you like my own sister. The way you work is truly Lakshmi Devi. The way you behave is truly Saraswati. Chamundeshwari, the village goddess, has given you all the power. Arts of to you my dear sister. May God bless you with good health, long life, happiness, peace and tranquility. Sister.",Is my sister ಇವರು ದಾವಣಗೆರೆಯಲ್ಲಿ ಎಲ್ಲರ ಮನೆಮನೆಯಲ್ಲೂ  ಪ್ರತಿಯೊಬ್ಬರ ಮನೆಯ ಮಗಳು ಅಕ್ಕ ನೀವು ನಾನು ಒಬ್ಬ ಬಿಜೆಪಿಯ ಕಾರ್ಯಕರ್ತನಾಗಿ ನಿಮ್ಮನ್ನು ನನ್ನ ಮನೆಯ ಸ್ವಂತ ಅಕ್ಕನ ರೀತಿಯಲ್ಲಿ   ಗೌರವಿಸುತ್ತೇನೆ ನಿಮ್ಮ ಕೆಲಸದ ಕಾರ್ಯ ನೀವು ನಡೆದುಕೊಳ್ಳುವ ರೀತಿ ಸಾಕ್ಷಾತ್ ಲಕ್ಷ್ಮಿ ದೇವಿ ಸಾಕ್ಷಾತ್  ಸರಸ್ವತಿ ದುಷ್ಟರಿಗೆ ಚಾಮುಂಡೇಶ್ವರಿ ನಿಮಗೆ ಗ್ರಾಮ ದೇವತೆ ಎಲ್ಲಾ ಶಕ್ತಿಯನ್ನು ಕೊಟ್ಟಿದ್ದಾಳೆ Arts of to you  my dear sister ಭಗವಂತ ನಿಮಗೆ ಆರೋಗ್ಯ ಆಯಸ್ಸು ಸುಖ ಶಾಂತಿ ನೆಮ್ಮದಿಯನ್ನು ಕೊಟ್ಟು ಕಾಪಾಡಲಿ ಅಕ್ಕ,Is my sister ಇವರು ದಾವಣಗೆರೆಯಲ್ಲಿ ಎಲ್ಲರ ಮನೆಮನೆಯಲ್ಲೂ  ಪ್ರತಿಯೊಬ್ಬರ ಮನೆಯ ಮಗಳು ಅಕ್ಕ ನೀವು ನಾನು ಒಬ್ಬ ಬಿಜೆಪಿಯ ಕಾರ್ಯಕರ್ತನಾಗಿ ನಿಮ್ಮನ್ನು ನನ್ನ ಮನೆಯ ಸ್ವಂತ ಅಕ್ಕನ ರೀತಿಯಲ್ಲಿ   ಗೌರವಿಸುತ್ತೇನೆ ನಿಮ್ಮ ಕೆಲಸದ ಕಾರ್ಯ ನೀವು ನಡೆದುಕೊಳ್ಳುವ ರೀತಿ ಸಾಕ್ಷಾತ್ ಲಕ್ಷ್ಮಿ ದೇವಿ ಸಾಕ್ಷಾತ್  ಸರಸ್ವತಿ ದುಷ್ಟರಿಗೆ ಚಾಮುಂಡೇಶ್ವರಿ ನಿಮಗೆ ಗ್ರಾಮ ದೇವತೆ ಎಲ್ಲಾ ಶಕ್ತಿಯನ್ನು ಕೊಟ್ಟಿದ್ದಾಳೆ Arts of to you  my dear sister ಭಗವಂತ ನಿಮಗೆ ಆರೋಗ್ಯ ಆಯಸ್ಸು ಸುಖ ಶಾಂತಿ ನೆಮ್ಮದಿಯನ್ನು ಕೊಟ್ಟು ಕಾಪಾಡಲಿ ಅಕ್ಕ
1295890705428509,"ದಾವಣಗೆರೆಯಲ್ಲಿ ನನ್ನ ದಿನಚರಿ.ಅಪ್ಪಾಜಿಯವರ ಜನ್ಮದಿನದಂದು ಆಯೋಜಿಸಿದ್ದ ಸರ್ವಧರ್ಮ ಸಾಮೂಹಿಕ ವಿವಾಹ ಮಹೋತ್ಸವದಲ್ಲಿ ಭಾಗವಹಿಸಿದ ಕ್ಷಣಗಳು...
#NammaPrabha #MPOfDavangere #ministryofminesandgeology #ssmallikarjun #ssworksforyou #shamanurshivashankarappa",2723,38,17,0.6923076923076923,0.3974358974358974,0.07692307692307693,Praise,0.032,Right personality in wrong party....,"Thank you, madam.",Right personality in wrong party....,ಧನ್ಯವಾದಗಳು ಮೇಡಂ
