post_id,post_caption,post_title,total_likes,num_shares,comment_text,comment_likes
1173768120974102,"ಗೃಹಕಚೇರಿಗೆ ಆಗಮಿಸಿದ ಸಾರ್ವಜನಿಕರು,ವಿವಿಧ ಸಂಘಸಂಸ್ಥೆಗಳ ಮುಖಂಡರು ಹಾಗೂ ಅಧಿಕಾರಿಗಳೊಂದಿಗೆ ಮಾತುಕತೆ ನಡೆಸಲಾಯಿತು.
#NammaPrabha #MPOfDavangere","ಗೃಹಕಚೇರಿಗೆ ಆಗಮಿಸಿದ ಸಾರ್ವಜನಿಕರು,ವಿವಿಧ ಸಂಘಸಂಸ್ಥೆಗಳ ಮುಖಂಡರು ಹಾಗೂ ಅಧಿಕಾರಿಗಳೊಂದಿಗೆ ಮಾತುಕತೆ ನಡೆಸಲಾಯಿತು.
#NammaPrabha #MPOfDavangere",728,17,,0
1176623417355239,"ಚನ್ನಗಿರಿ ತಾಲ್ಲೂಕು ಕನ್ನಡ ಸಾಹಿತ್ಯ ಪರಿಷತ್ತಿನಿಂದ ಸಂತೇಬೆನ್ನೂರಿನ  ಕರ್ನಾಟಕ ಪಬ್ಲಿಕ್ ಶಾಲೆಯಲ್ಲಿ ಆಯೋಜಿಸಿದ್ದ ತಾಲ್ಲೂಕು ಸಾಹಿತ್ಯ ಸಮ್ಮೇಳನದಲ್ಲಿ ಭಾಗವಹಿಸಿ ಮಾತನಾಡಲಾಯಿತು.ಕನ್ನಡ ಭಾಷೆ, ಸಾಹಿತ್ಯ ಮತ್ತು ಸಂಸ್ಕೃತಿಯ ಅನಾವರಣದೊಂದಿಗೆ ಮಹತ್ವದ ವಿಷಯಗಳ ಚರ್ಚೆಗೆ ‌ವೇದಿಕೆ ಸಾಹಿತ್ಯ ಸಮ್ಮೇಳನ.ಕನ್ನಡವೇ ಸತ್ಯ...ಕನ್ನಡವೇ ನಿತ್ಯ...
#NammaPrabha #MPOfDavangere","ಚನ್ನಗಿರಿ ತಾಲ್ಲೂಕು ಕನ್ನಡ ಸಾಹಿತ್ಯ ಪರಿಷತ್ತಿನಿಂದ ಸಂತೇಬೆನ್ನೂರಿನ  ಕರ್ನಾಟಕ ಪಬ್ಲಿಕ್ ಶಾಲೆಯಲ್ಲಿ ಆಯೋಜಿಸಿದ್ದ ತಾಲ್ಲೂಕು ಸಾಹಿತ್ಯ ಸಮ್ಮೇಳನದಲ್ಲಿ ಭಾಗವಹಿಸಿ ಮಾತನಾಡಲಾಯಿತು.ಕನ್ನಡ ಭಾಷೆ, ಸಾಹಿತ್ಯ ಮತ್ತು ಸಂಸ್ಕೃತಿಯ ಅನಾವರಣದೊಂದಿಗೆ ಮಹತ್ವದ ವಿಷಯಗಳ ಚರ್ಚೆಗೆ ‌ವೇದಿಕೆ ಸಾಹಿತ್ಯ ಸಮ್ಮೇಳನ.ಕನ್ನಡವೇ ಸತ್ಯ...ಕನ್ನಡವೇ ನಿತ್ಯ...
#NammaPrabha #MPOfDavangere",351,1,Good wishes,0
1176623417355239,"ಚನ್ನಗಿರಿ ತಾಲ್ಲೂಕು ಕನ್ನಡ ಸಾಹಿತ್ಯ ಪರಿಷತ್ತಿನಿಂದ ಸಂತೇಬೆನ್ನೂರಿನ  ಕರ್ನಾಟಕ ಪಬ್ಲಿಕ್ ಶಾಲೆಯಲ್ಲಿ ಆಯೋಜಿಸಿದ್ದ ತಾಲ್ಲೂಕು ಸಾಹಿತ್ಯ ಸಮ್ಮೇಳನದಲ್ಲಿ ಭಾಗವಹಿಸಿ ಮಾತನಾಡಲಾಯಿತು.ಕನ್ನಡ ಭಾಷೆ, ಸಾಹಿತ್ಯ ಮತ್ತು ಸಂಸ್ಕೃತಿಯ ಅನಾವರಣದೊಂದಿಗೆ ಮಹತ್ವದ ವಿಷಯಗಳ ಚರ್ಚೆಗೆ ‌ವೇದಿಕೆ ಸಾಹಿತ್ಯ ಸಮ್ಮೇಳನ.ಕನ್ನಡವೇ ಸತ್ಯ...ಕನ್ನಡವೇ ನಿತ್ಯ...
#NammaPrabha #MPOfDavangere","ಚನ್ನಗಿರಿ ತಾಲ್ಲೂಕು ಕನ್ನಡ ಸಾಹಿತ್ಯ ಪರಿಷತ್ತಿನಿಂದ ಸಂತೇಬೆನ್ನೂರಿನ  ಕರ್ನಾಟಕ ಪಬ್ಲಿಕ್ ಶಾಲೆಯಲ್ಲಿ ಆಯೋಜಿಸಿದ್ದ ತಾಲ್ಲೂಕು ಸಾಹಿತ್ಯ ಸಮ್ಮೇಳನದಲ್ಲಿ ಭಾಗವಹಿಸಿ ಮಾತನಾಡಲಾಯಿತು.ಕನ್ನಡ ಭಾಷೆ, ಸಾಹಿತ್ಯ ಮತ್ತು ಸಂಸ್ಕೃತಿಯ ಅನಾವರಣದೊಂದಿಗೆ ಮಹತ್ವದ ವಿಷಯಗಳ ಚರ್ಚೆಗೆ ‌ವೇದಿಕೆ ಸಾಹಿತ್ಯ ಸಮ್ಮೇಳನ.ಕನ್ನಡವೇ ಸತ್ಯ...ಕನ್ನಡವೇ ನಿತ್ಯ...
#NammaPrabha #MPOfDavangere",351,1,👬✋✊💪💐❤️💐👌👍,0
1176623417355239,"ಚನ್ನಗಿರಿ ತಾಲ್ಲೂಕು ಕನ್ನಡ ಸಾಹಿತ್ಯ ಪರಿಷತ್ತಿನಿಂದ ಸಂತೇಬೆನ್ನೂರಿನ  ಕರ್ನಾಟಕ ಪಬ್ಲಿಕ್ ಶಾಲೆಯಲ್ಲಿ ಆಯೋಜಿಸಿದ್ದ ತಾಲ್ಲೂಕು ಸಾಹಿತ್ಯ ಸಮ್ಮೇಳನದಲ್ಲಿ ಭಾಗವಹಿಸಿ ಮಾತನಾಡಲಾಯಿತು.ಕನ್ನಡ ಭಾಷೆ, ಸಾಹಿತ್ಯ ಮತ್ತು ಸಂಸ್ಕೃತಿಯ ಅನಾವರಣದೊಂದಿಗೆ ಮಹತ್ವದ ವಿಷಯಗಳ ಚರ್ಚೆಗೆ ‌ವೇದಿಕೆ ಸಾಹಿತ್ಯ ಸಮ್ಮೇಳನ.ಕನ್ನಡವೇ ಸತ್ಯ...ಕನ್ನಡವೇ ನಿತ್ಯ...
#NammaPrabha #MPOfDavangere","ಚನ್ನಗಿರಿ ತಾಲ್ಲೂಕು ಕನ್ನಡ ಸಾಹಿತ್ಯ ಪರಿಷತ್ತಿನಿಂದ ಸಂತೇಬೆನ್ನೂರಿನ  ಕರ್ನಾಟಕ ಪಬ್ಲಿಕ್ ಶಾಲೆಯಲ್ಲಿ ಆಯೋಜಿಸಿದ್ದ ತಾಲ್ಲೂಕು ಸಾಹಿತ್ಯ ಸಮ್ಮೇಳನದಲ್ಲಿ ಭಾಗವಹಿಸಿ ಮಾತನಾಡಲಾಯಿತು.ಕನ್ನಡ ಭಾಷೆ, ಸಾಹಿತ್ಯ ಮತ್ತು ಸಂಸ್ಕೃತಿಯ ಅನಾವರಣದೊಂದಿಗೆ ಮಹತ್ವದ ವಿಷಯಗಳ ಚರ್ಚೆಗೆ ‌ವೇದಿಕೆ ಸಾಹಿತ್ಯ ಸಮ್ಮೇಳನ.ಕನ್ನಡವೇ ಸತ್ಯ...ಕನ್ನಡವೇ ನಿತ್ಯ...
#NammaPrabha #MPOfDavangere",351,1,🙏🏾🌹,0
1176623417355239,"ಚನ್ನಗಿರಿ ತಾಲ್ಲೂಕು ಕನ್ನಡ ಸಾಹಿತ್ಯ ಪರಿಷತ್ತಿನಿಂದ ಸಂತೇಬೆನ್ನೂರಿನ  ಕರ್ನಾಟಕ ಪಬ್ಲಿಕ್ ಶಾಲೆಯಲ್ಲಿ ಆಯೋಜಿಸಿದ್ದ ತಾಲ್ಲೂಕು ಸಾಹಿತ್ಯ ಸಮ್ಮೇಳನದಲ್ಲಿ ಭಾಗವಹಿಸಿ ಮಾತನಾಡಲಾಯಿತು.ಕನ್ನಡ ಭಾಷೆ, ಸಾಹಿತ್ಯ ಮತ್ತು ಸಂಸ್ಕೃತಿಯ ಅನಾವರಣದೊಂದಿಗೆ ಮಹತ್ವದ ವಿಷಯಗಳ ಚರ್ಚೆಗೆ ‌ವೇದಿಕೆ ಸಾಹಿತ್ಯ ಸಮ್ಮೇಳನ.ಕನ್ನಡವೇ ಸತ್ಯ...ಕನ್ನಡವೇ ನಿತ್ಯ...
#NammaPrabha #MPOfDavangere","ಚನ್ನಗಿರಿ ತಾಲ್ಲೂಕು ಕನ್ನಡ ಸಾಹಿತ್ಯ ಪರಿಷತ್ತಿನಿಂದ ಸಂತೇಬೆನ್ನೂರಿನ  ಕರ್ನಾಟಕ ಪಬ್ಲಿಕ್ ಶಾಲೆಯಲ್ಲಿ ಆಯೋಜಿಸಿದ್ದ ತಾಲ್ಲೂಕು ಸಾಹಿತ್ಯ ಸಮ್ಮೇಳನದಲ್ಲಿ ಭಾಗವಹಿಸಿ ಮಾತನಾಡಲಾಯಿತು.ಕನ್ನಡ ಭಾಷೆ, ಸಾಹಿತ್ಯ ಮತ್ತು ಸಂಸ್ಕೃತಿಯ ಅನಾವರಣದೊಂದಿಗೆ ಮಹತ್ವದ ವಿಷಯಗಳ ಚರ್ಚೆಗೆ ‌ವೇದಿಕೆ ಸಾಹಿತ್ಯ ಸಮ್ಮೇಳನ.ಕನ್ನಡವೇ ಸತ್ಯ...ಕನ್ನಡವೇ ನಿತ್ಯ...
#NammaPrabha #MPOfDavangere",351,1,ಕನ್ನಡದ ಕೆಲಸಕ್ಕೆ ಆದ್ಯತೆ ನೀಡಿ ಶುಭವಾಗಲಿ,0
1176623417355239,"ಚನ್ನಗಿರಿ ತಾಲ್ಲೂಕು ಕನ್ನಡ ಸಾಹಿತ್ಯ ಪರಿಷತ್ತಿನಿಂದ ಸಂತೇಬೆನ್ನೂರಿನ  ಕರ್ನಾಟಕ ಪಬ್ಲಿಕ್ ಶಾಲೆಯಲ್ಲಿ ಆಯೋಜಿಸಿದ್ದ ತಾಲ್ಲೂಕು ಸಾಹಿತ್ಯ ಸಮ್ಮೇಳನದಲ್ಲಿ ಭಾಗವಹಿಸಿ ಮಾತನಾಡಲಾಯಿತು.ಕನ್ನಡ ಭಾಷೆ, ಸಾಹಿತ್ಯ ಮತ್ತು ಸಂಸ್ಕೃತಿಯ ಅನಾವರಣದೊಂದಿಗೆ ಮಹತ್ವದ ವಿಷಯಗಳ ಚರ್ಚೆಗೆ ‌ವೇದಿಕೆ ಸಾಹಿತ್ಯ ಸಮ್ಮೇಳನ.ಕನ್ನಡವೇ ಸತ್ಯ...ಕನ್ನಡವೇ ನಿತ್ಯ...
#NammaPrabha #MPOfDavangere","ಚನ್ನಗಿರಿ ತಾಲ್ಲೂಕು ಕನ್ನಡ ಸಾಹಿತ್ಯ ಪರಿಷತ್ತಿನಿಂದ ಸಂತೇಬೆನ್ನೂರಿನ  ಕರ್ನಾಟಕ ಪಬ್ಲಿಕ್ ಶಾಲೆಯಲ್ಲಿ ಆಯೋಜಿಸಿದ್ದ ತಾಲ್ಲೂಕು ಸಾಹಿತ್ಯ ಸಮ್ಮೇಳನದಲ್ಲಿ ಭಾಗವಹಿಸಿ ಮಾತನಾಡಲಾಯಿತು.ಕನ್ನಡ ಭಾಷೆ, ಸಾಹಿತ್ಯ ಮತ್ತು ಸಂಸ್ಕೃತಿಯ ಅನಾವರಣದೊಂದಿಗೆ ಮಹತ್ವದ ವಿಷಯಗಳ ಚರ್ಚೆಗೆ ‌ವೇದಿಕೆ ಸಾಹಿತ್ಯ ಸಮ್ಮೇಳನ.ಕನ್ನಡವೇ ಸತ್ಯ...ಕನ್ನಡವೇ ನಿತ್ಯ...
#NammaPrabha #MPOfDavangere",351,1,,0
1176623417355239,"ಚನ್ನಗಿರಿ ತಾಲ್ಲೂಕು ಕನ್ನಡ ಸಾಹಿತ್ಯ ಪರಿಷತ್ತಿನಿಂದ ಸಂತೇಬೆನ್ನೂರಿನ  ಕರ್ನಾಟಕ ಪಬ್ಲಿಕ್ ಶಾಲೆಯಲ್ಲಿ ಆಯೋಜಿಸಿದ್ದ ತಾಲ್ಲೂಕು ಸಾಹಿತ್ಯ ಸಮ್ಮೇಳನದಲ್ಲಿ ಭಾಗವಹಿಸಿ ಮಾತನಾಡಲಾಯಿತು.ಕನ್ನಡ ಭಾಷೆ, ಸಾಹಿತ್ಯ ಮತ್ತು ಸಂಸ್ಕೃತಿಯ ಅನಾವರಣದೊಂದಿಗೆ ಮಹತ್ವದ ವಿಷಯಗಳ ಚರ್ಚೆಗೆ ‌ವೇದಿಕೆ ಸಾಹಿತ್ಯ ಸಮ್ಮೇಳನ.ಕನ್ನಡವೇ ಸತ್ಯ...ಕನ್ನಡವೇ ನಿತ್ಯ...
#NammaPrabha #MPOfDavangere","ಚನ್ನಗಿರಿ ತಾಲ್ಲೂಕು ಕನ್ನಡ ಸಾಹಿತ್ಯ ಪರಿಷತ್ತಿನಿಂದ ಸಂತೇಬೆನ್ನೂರಿನ  ಕರ್ನಾಟಕ ಪಬ್ಲಿಕ್ ಶಾಲೆಯಲ್ಲಿ ಆಯೋಜಿಸಿದ್ದ ತಾಲ್ಲೂಕು ಸಾಹಿತ್ಯ ಸಮ್ಮೇಳನದಲ್ಲಿ ಭಾಗವಹಿಸಿ ಮಾತನಾಡಲಾಯಿತು.ಕನ್ನಡ ಭಾಷೆ, ಸಾಹಿತ್ಯ ಮತ್ತು ಸಂಸ್ಕೃತಿಯ ಅನಾವರಣದೊಂದಿಗೆ ಮಹತ್ವದ ವಿಷಯಗಳ ಚರ್ಚೆಗೆ ‌ವೇದಿಕೆ ಸಾಹಿತ್ಯ ಸಮ್ಮೇಳನ.ಕನ್ನಡವೇ ಸತ್ಯ...ಕನ್ನಡವೇ ನಿತ್ಯ...
#NammaPrabha #MPOfDavangere",351,1,🙏🏻🙏🏻,0
1175986377418943,"ದಾವಣಗೆರೆ ಜಿಲ್ಲಾಡಳಿತ ಭವನದಲ್ಲಿರುವ‌ ಕಚೇರಿಗೆ ಆಗಮಿಸಿದ ಸಾರ್ವಜನಿಕರ ಅಹವಾಲುಗಳನ್ನು ಆಲಿಸಲಾಯಿತು. ಕ್ಷೇತ್ರದ ವಿವಿಧ ಭಾಗದಿಂದ ಆಗಮಿಸಿದ್ದ ಜನರ ಮನವಿಗಳನ್ನು ಸ್ವೀಕರಿಸಿ ತ್ವರಿತವಾಗಿ ಪರಿಹರಿಸುವಂತೆ ಸಂಬಂಧಿಸಿದ ಅಧಿಕಾರಿಗಳಿಗೆ ಸೂಚನೆ ನೀಡಲಾಯಿತು. ಇದೇ ವೇಳೆ ವಿವಿಧ ಸಮಾರಂಭಗಳಿಗೆ ಆಹ್ವಾನಿಸಿದವರಿಗೆ ಸ್ಪಂದಿಸಲಾಯಿತು.
#NammaPrabha #MPOfDavangere","ದಾವಣಗೆರೆ ಜಿಲ್ಲಾಡಳಿತ ಭವನದಲ್ಲಿರುವ‌ ಕಚೇರಿಗೆ ಆಗಮಿಸಿದ ಸಾರ್ವಜನಿಕರ ಅಹವಾಲುಗಳನ್ನು ಆಲಿಸಲಾಯಿತು. ಕ್ಷೇತ್ರದ ವಿವಿಧ ಭಾಗದಿಂದ ಆಗಮಿಸಿದ್ದ ಜನರ ಮನವಿಗಳನ್ನು ಸ್ವೀಕರಿಸಿ ತ್ವರಿತವಾಗಿ ಪರಿಹರಿಸುವಂತೆ ಸಂಬಂಧಿಸಿದ ಅಧಿಕಾರಿಗಳಿಗೆ ಸೂಚನೆ ನೀಡಲಾಯಿತು. ಇದೇ ವೇಳೆ ವಿವಿಧ ಸಮಾರಂಭಗಳಿಗೆ ಆಹ್ವಾನಿಸಿದವರಿಗೆ ಸ್ಪಂದಿಸಲಾಯಿತು.
#NammaPrabha #MPOfDavangere",604,9,ಇಂತಹ ಸಂಸದರು ದಾವಣಗೆರೆ ಕ್ಷೇತ್ರಕ್ಕೆ ಬೇಕಿತ್ತು.,8
1175986377418943,"ದಾವಣಗೆರೆ ಜಿಲ್ಲಾಡಳಿತ ಭವನದಲ್ಲಿರುವ‌ ಕಚೇರಿಗೆ ಆಗಮಿಸಿದ ಸಾರ್ವಜನಿಕರ ಅಹವಾಲುಗಳನ್ನು ಆಲಿಸಲಾಯಿತು. ಕ್ಷೇತ್ರದ ವಿವಿಧ ಭಾಗದಿಂದ ಆಗಮಿಸಿದ್ದ ಜನರ ಮನವಿಗಳನ್ನು ಸ್ವೀಕರಿಸಿ ತ್ವರಿತವಾಗಿ ಪರಿಹರಿಸುವಂತೆ ಸಂಬಂಧಿಸಿದ ಅಧಿಕಾರಿಗಳಿಗೆ ಸೂಚನೆ ನೀಡಲಾಯಿತು. ಇದೇ ವೇಳೆ ವಿವಿಧ ಸಮಾರಂಭಗಳಿಗೆ ಆಹ್ವಾನಿಸಿದವರಿಗೆ ಸ್ಪಂದಿಸಲಾಯಿತು.
#NammaPrabha #MPOfDavangere","ದಾವಣಗೆರೆ ಜಿಲ್ಲಾಡಳಿತ ಭವನದಲ್ಲಿರುವ‌ ಕಚೇರಿಗೆ ಆಗಮಿಸಿದ ಸಾರ್ವಜನಿಕರ ಅಹವಾಲುಗಳನ್ನು ಆಲಿಸಲಾಯಿತು. ಕ್ಷೇತ್ರದ ವಿವಿಧ ಭಾಗದಿಂದ ಆಗಮಿಸಿದ್ದ ಜನರ ಮನವಿಗಳನ್ನು ಸ್ವೀಕರಿಸಿ ತ್ವರಿತವಾಗಿ ಪರಿಹರಿಸುವಂತೆ ಸಂಬಂಧಿಸಿದ ಅಧಿಕಾರಿಗಳಿಗೆ ಸೂಚನೆ ನೀಡಲಾಯಿತು. ಇದೇ ವೇಳೆ ವಿವಿಧ ಸಮಾರಂಭಗಳಿಗೆ ಆಹ್ವಾನಿಸಿದವರಿಗೆ ಸ್ಪಂದಿಸಲಾಯಿತು.
#NammaPrabha #MPOfDavangere",604,9,Super akka 🙏🏾🙏🏾👌🏻👍🏻,0
1175986377418943,"ದಾವಣಗೆರೆ ಜಿಲ್ಲಾಡಳಿತ ಭವನದಲ್ಲಿರುವ‌ ಕಚೇರಿಗೆ ಆಗಮಿಸಿದ ಸಾರ್ವಜನಿಕರ ಅಹವಾಲುಗಳನ್ನು ಆಲಿಸಲಾಯಿತು. ಕ್ಷೇತ್ರದ ವಿವಿಧ ಭಾಗದಿಂದ ಆಗಮಿಸಿದ್ದ ಜನರ ಮನವಿಗಳನ್ನು ಸ್ವೀಕರಿಸಿ ತ್ವರಿತವಾಗಿ ಪರಿಹರಿಸುವಂತೆ ಸಂಬಂಧಿಸಿದ ಅಧಿಕಾರಿಗಳಿಗೆ ಸೂಚನೆ ನೀಡಲಾಯಿತು. ಇದೇ ವೇಳೆ ವಿವಿಧ ಸಮಾರಂಭಗಳಿಗೆ ಆಹ್ವಾನಿಸಿದವರಿಗೆ ಸ್ಪಂದಿಸಲಾಯಿತು.
#NammaPrabha #MPOfDavangere","ದಾವಣಗೆರೆ ಜಿಲ್ಲಾಡಳಿತ ಭವನದಲ್ಲಿರುವ‌ ಕಚೇರಿಗೆ ಆಗಮಿಸಿದ ಸಾರ್ವಜನಿಕರ ಅಹವಾಲುಗಳನ್ನು ಆಲಿಸಲಾಯಿತು. ಕ್ಷೇತ್ರದ ವಿವಿಧ ಭಾಗದಿಂದ ಆಗಮಿಸಿದ್ದ ಜನರ ಮನವಿಗಳನ್ನು ಸ್ವೀಕರಿಸಿ ತ್ವರಿತವಾಗಿ ಪರಿಹರಿಸುವಂತೆ ಸಂಬಂಧಿಸಿದ ಅಧಿಕಾರಿಗಳಿಗೆ ಸೂಚನೆ ನೀಡಲಾಯಿತು. ಇದೇ ವೇಳೆ ವಿವಿಧ ಸಮಾರಂಭಗಳಿಗೆ ಆಹ್ವಾನಿಸಿದವರಿಗೆ ಸ್ಪಂದಿಸಲಾಯಿತು.
#NammaPrabha #MPOfDavangere",604,9,Super mam super mp,0
1175986377418943,"ದಾವಣಗೆರೆ ಜಿಲ್ಲಾಡಳಿತ ಭವನದಲ್ಲಿರುವ‌ ಕಚೇರಿಗೆ ಆಗಮಿಸಿದ ಸಾರ್ವಜನಿಕರ ಅಹವಾಲುಗಳನ್ನು ಆಲಿಸಲಾಯಿತು. ಕ್ಷೇತ್ರದ ವಿವಿಧ ಭಾಗದಿಂದ ಆಗಮಿಸಿದ್ದ ಜನರ ಮನವಿಗಳನ್ನು ಸ್ವೀಕರಿಸಿ ತ್ವರಿತವಾಗಿ ಪರಿಹರಿಸುವಂತೆ ಸಂಬಂಧಿಸಿದ ಅಧಿಕಾರಿಗಳಿಗೆ ಸೂಚನೆ ನೀಡಲಾಯಿತು. ಇದೇ ವೇಳೆ ವಿವಿಧ ಸಮಾರಂಭಗಳಿಗೆ ಆಹ್ವಾನಿಸಿದವರಿಗೆ ಸ್ಪಂದಿಸಲಾಯಿತು.
#NammaPrabha #MPOfDavangere","ದಾವಣಗೆರೆ ಜಿಲ್ಲಾಡಳಿತ ಭವನದಲ್ಲಿರುವ‌ ಕಚೇರಿಗೆ ಆಗಮಿಸಿದ ಸಾರ್ವಜನಿಕರ ಅಹವಾಲುಗಳನ್ನು ಆಲಿಸಲಾಯಿತು. ಕ್ಷೇತ್ರದ ವಿವಿಧ ಭಾಗದಿಂದ ಆಗಮಿಸಿದ್ದ ಜನರ ಮನವಿಗಳನ್ನು ಸ್ವೀಕರಿಸಿ ತ್ವರಿತವಾಗಿ ಪರಿಹರಿಸುವಂತೆ ಸಂಬಂಧಿಸಿದ ಅಧಿಕಾರಿಗಳಿಗೆ ಸೂಚನೆ ನೀಡಲಾಯಿತು. ಇದೇ ವೇಳೆ ವಿವಿಧ ಸಮಾರಂಭಗಳಿಗೆ ಆಹ್ವಾನಿಸಿದವರಿಗೆ ಸ್ಪಂದಿಸಲಾಯಿತು.
#NammaPrabha #MPOfDavangere",604,9,"ಮಾನ್ಯ ಲೋಕಸಭಾ ಸದಸ್ಯರೇ ಮಲೆಬೆನ್ನೂರು ಹಾಗೂ ಸುತ್ತಮುತ್ತಲಿನ ಗ್ರಾಮಗಳಿಂದ ಹರಿಹರಕ್ಕೆ ಶಾಲಾ ಕಾಲೇಜುಗಳಿಗೆ ಹೋಗಲು ಶಾಲಾ ಮಕ್ಕಳಿಗೆ ಬಸ್ಸಿನ ಸೌಕರ್ಯ  ಇಲ್ಲದೆ ತುಂಬಾ ತೊಂದರೆಯಾಗಿದೆ ಬೆಳಗ್ಗೆ  ಬಸ್ಸಿನ ಸೌಕರ್ಯ ಇರಲ್ಲ ತಾವುಗಳು ದಯಮಾಡಿ ಮಲೆಬೆನ್ನೂರು, ಕುಂಬಳೂರು ಹರಿಹರಕ್ಕೆ ಹೆಚ್ಚಿನ ಬಸ್ಸುಗಳನ್ನು ಬಿಡಿಸಿ ಶಾಲಾ ಮಕ್ಕಳ ಭವಣೆ ತಪ್ಪಿಸಿ ಧನ್ಯವಾದಗಳು.",0
1175986377418943,"ದಾವಣಗೆರೆ ಜಿಲ್ಲಾಡಳಿತ ಭವನದಲ್ಲಿರುವ‌ ಕಚೇರಿಗೆ ಆಗಮಿಸಿದ ಸಾರ್ವಜನಿಕರ ಅಹವಾಲುಗಳನ್ನು ಆಲಿಸಲಾಯಿತು. ಕ್ಷೇತ್ರದ ವಿವಿಧ ಭಾಗದಿಂದ ಆಗಮಿಸಿದ್ದ ಜನರ ಮನವಿಗಳನ್ನು ಸ್ವೀಕರಿಸಿ ತ್ವರಿತವಾಗಿ ಪರಿಹರಿಸುವಂತೆ ಸಂಬಂಧಿಸಿದ ಅಧಿಕಾರಿಗಳಿಗೆ ಸೂಚನೆ ನೀಡಲಾಯಿತು. ಇದೇ ವೇಳೆ ವಿವಿಧ ಸಮಾರಂಭಗಳಿಗೆ ಆಹ್ವಾನಿಸಿದವರಿಗೆ ಸ್ಪಂದಿಸಲಾಯಿತು.
#NammaPrabha #MPOfDavangere","ದಾವಣಗೆರೆ ಜಿಲ್ಲಾಡಳಿತ ಭವನದಲ್ಲಿರುವ‌ ಕಚೇರಿಗೆ ಆಗಮಿಸಿದ ಸಾರ್ವಜನಿಕರ ಅಹವಾಲುಗಳನ್ನು ಆಲಿಸಲಾಯಿತು. ಕ್ಷೇತ್ರದ ವಿವಿಧ ಭಾಗದಿಂದ ಆಗಮಿಸಿದ್ದ ಜನರ ಮನವಿಗಳನ್ನು ಸ್ವೀಕರಿಸಿ ತ್ವರಿತವಾಗಿ ಪರಿಹರಿಸುವಂತೆ ಸಂಬಂಧಿಸಿದ ಅಧಿಕಾರಿಗಳಿಗೆ ಸೂಚನೆ ನೀಡಲಾಯಿತು. ಇದೇ ವೇಳೆ ವಿವಿಧ ಸಮಾರಂಭಗಳಿಗೆ ಆಹ್ವಾನಿಸಿದವರಿಗೆ ಸ್ಪಂದಿಸಲಾಯಿತು.
#NammaPrabha #MPOfDavangere",604,9,Respected  member of parliament smt Prabha Mallikarjun madam iam requesting you to about our village problems that  kerebilchi of channagiri taluk the girl  students and women poor labourers are facing difficulty to travel from kerebilchi to others place because of no KSRTC bus service so request you please provide bus service facility to kerebilchi villag atleast morning and evening..thank you,0
1175986377418943,"ದಾವಣಗೆರೆ ಜಿಲ್ಲಾಡಳಿತ ಭವನದಲ್ಲಿರುವ‌ ಕಚೇರಿಗೆ ಆಗಮಿಸಿದ ಸಾರ್ವಜನಿಕರ ಅಹವಾಲುಗಳನ್ನು ಆಲಿಸಲಾಯಿತು. ಕ್ಷೇತ್ರದ ವಿವಿಧ ಭಾಗದಿಂದ ಆಗಮಿಸಿದ್ದ ಜನರ ಮನವಿಗಳನ್ನು ಸ್ವೀಕರಿಸಿ ತ್ವರಿತವಾಗಿ ಪರಿಹರಿಸುವಂತೆ ಸಂಬಂಧಿಸಿದ ಅಧಿಕಾರಿಗಳಿಗೆ ಸೂಚನೆ ನೀಡಲಾಯಿತು. ಇದೇ ವೇಳೆ ವಿವಿಧ ಸಮಾರಂಭಗಳಿಗೆ ಆಹ್ವಾನಿಸಿದವರಿಗೆ ಸ್ಪಂದಿಸಲಾಯಿತು.
#NammaPrabha #MPOfDavangere","ದಾವಣಗೆರೆ ಜಿಲ್ಲಾಡಳಿತ ಭವನದಲ್ಲಿರುವ‌ ಕಚೇರಿಗೆ ಆಗಮಿಸಿದ ಸಾರ್ವಜನಿಕರ ಅಹವಾಲುಗಳನ್ನು ಆಲಿಸಲಾಯಿತು. ಕ್ಷೇತ್ರದ ವಿವಿಧ ಭಾಗದಿಂದ ಆಗಮಿಸಿದ್ದ ಜನರ ಮನವಿಗಳನ್ನು ಸ್ವೀಕರಿಸಿ ತ್ವರಿತವಾಗಿ ಪರಿಹರಿಸುವಂತೆ ಸಂಬಂಧಿಸಿದ ಅಧಿಕಾರಿಗಳಿಗೆ ಸೂಚನೆ ನೀಡಲಾಯಿತು. ಇದೇ ವೇಳೆ ವಿವಿಧ ಸಮಾರಂಭಗಳಿಗೆ ಆಹ್ವಾನಿಸಿದವರಿಗೆ ಸ್ಪಂದಿಸಲಾಯಿತು.
#NammaPrabha #MPOfDavangere",604,9,Being MP  Work like MLA 🙏 Down to earth.,0
