text,date,commentUrl,profileName,likesCount,postTitle,facebookUrl
Happy birthday SS appaji,2025-06-16T06:33:39.000Z,https://www.facebook.com/SSMDVG/videos/2713378215523357/?comment_id=2190584278112663,Basu Shivakumar,0,"ಅಪ್ಪಾಜಿಯವರ ರಾಜಕೀಯ ಪಯಣದ ಕುರಿತು ಅಭಿಮಾನಿಗಳು ಅಭಿಮಾನ‌ಪೂರ್ವಕವಾಗಿ ಸಿದ್ದಪಡಿಸಿದ ವಿಡಿಯೋ.....
#PoliticalJourney #ShamanurShivashankarappa",https://www.facebook.com/SSMDVG/videos/2713378215523357/
ಹುಟ್ಟು ಹಬ್ಬದ ಶುಭಾಶಯಗಳು 🌿🌷🌿,2025-06-16T06:22:35.000Z,https://www.facebook.com/SSMDVG/videos/2713378215523357/?comment_id=713544361610911,Prashantha Nekara,0,"ಅಪ್ಪಾಜಿಯವರ ರಾಜಕೀಯ ಪಯಣದ ಕುರಿತು ಅಭಿಮಾನಿಗಳು ಅಭಿಮಾನ‌ಪೂರ್ವಕವಾಗಿ ಸಿದ್ದಪಡಿಸಿದ ವಿಡಿಯೋ.....
#PoliticalJourney #ShamanurShivashankarappa",https://www.facebook.com/SSMDVG/videos/2713378215523357/
"ಕಾಂಗ್ರೆಸ್ ಪಕ್ಷದ ಹಿರಿಯ ನಾಯಕರು,ಶಾಸಕರಾದ ಸನ್ಮಾನ್ಯ ಡಾ. ಶಾಮನೂರು ಶಿವಶಂಕರಪ್ಪ ಅವರಿಗೆ 95ನೇ ಜನ್ಮದಿನದ ಹಾರ್ದಿಕ ಶುಭಾಶಯಗಳು.

ದೇವರು ನಿಮಗೆ ಉತ್ತಮ ಆರೋಗ್ಯ, ಶತಾಯುಷ್ಯ ಮತ್ತು ಸದಾ ಸಮೃದ್ಧಿಯುತ ಜೀವನ ನೀಡಲಿ ಎಂದು ಹೃತ್ಪೂರ್ವಕವಾಗಿ ಪ್ರಾರ್ಥಿಸುತ್ತೇನೆ.

#ಹುಸೇನ್_ಸಾಬ್_ಮತ್ತಿ.
ರಾಜ್ಯ ಜಂಟಿ ಕಾರ್ಯದರ್ಶಿ
ಕರ್ನಾಟಕ ಪ್ರದೇಶ ಕಾಂಗ್ರೆಸ್ ಸಮಿತಿ ಕಾರ್ಮಿಕ ವಿಭಾಗ ಬೆಂಗಳೂರು    ಹಾಗೂ
ರಾಜ್ಯದ ಮುಖಂಡರು 
ಅಖಿಲ ಕರ್ನಾಟಕ ಪಿಂಜಾರ್ ನಧಾಪ್ ಸಮಾಜದ ಹಿತರಕ್ಷಣಾ ವೇದಿಕೆ ಬೆಂಗಳೂರು",2025-06-16T06:13:39.000Z,https://www.facebook.com/SSMDVG/videos/2713378215523357/?comment_id=571530059085971,Hussain Sab,0,"ಅಪ್ಪಾಜಿಯವರ ರಾಜಕೀಯ ಪಯಣದ ಕುರಿತು ಅಭಿಮಾನಿಗಳು ಅಭಿಮಾನ‌ಪೂರ್ವಕವಾಗಿ ಸಿದ್ದಪಡಿಸಿದ ವಿಡಿಯೋ.....
#PoliticalJourney #ShamanurShivashankarappa",https://www.facebook.com/SSMDVG/videos/2713378215523357/
Very meaningfull 👌💐🙏🌹,2025-06-16T08:19:08.000Z,https://www.facebook.com/SSMDVG/videos/2713378215523357/?comment_id=1726252091351768,Chandrashekara Manchali,0,"ಅಪ್ಪಾಜಿಯವರ ರಾಜಕೀಯ ಪಯಣದ ಕುರಿತು ಅಭಿಮಾನಿಗಳು ಅಭಿಮಾನ‌ಪೂರ್ವಕವಾಗಿ ಸಿದ್ದಪಡಿಸಿದ ವಿಡಿಯೋ.....
#PoliticalJourney #ShamanurShivashankarappa",https://www.facebook.com/SSMDVG/videos/2713378215523357/
Happy birthday 💐💐💐🎂🌹🎂,2025-06-16T06:19:48.000Z,https://www.facebook.com/SSMDVG/videos/2713378215523357/?comment_id=747532064467288,Siddeshiju Jatteppagowdra,0,"ಅಪ್ಪಾಜಿಯವರ ರಾಜಕೀಯ ಪಯಣದ ಕುರಿತು ಅಭಿಮಾನಿಗಳು ಅಭಿಮಾನ‌ಪೂರ್ವಕವಾಗಿ ಸಿದ್ದಪಡಿಸಿದ ವಿಡಿಯೋ.....
#PoliticalJourney #ShamanurShivashankarappa",https://www.facebook.com/SSMDVG/videos/2713378215523357/
🙏ಹ್ಯಾಪಿ ಬರ್ತ್ಡೇ 💐,2025-06-17T09:34:34.000Z,https://www.facebook.com/SSMDVG/videos/2713378215523357/?comment_id=683400747858740,S S Kalal Janvekar,0,"ಅಪ್ಪಾಜಿಯವರ ರಾಜಕೀಯ ಪಯಣದ ಕುರಿತು ಅಭಿಮಾನಿಗಳು ಅಭಿಮಾನ‌ಪೂರ್ವಕವಾಗಿ ಸಿದ್ದಪಡಿಸಿದ ವಿಡಿಯೋ.....
#PoliticalJourney #ShamanurShivashankarappa",https://www.facebook.com/SSMDVG/videos/2713378215523357/
Davangerey kodugey Appji Happy Birthday,2025-06-16T16:55:03.000Z,https://www.facebook.com/SSMDVG/videos/2689442767914533/?comment_id=1028410546159636,Hanumantha Bajarangi,1,"ಜೀವನದ ಮೌಲ್ಯಗಳೊಂದಿಗೆ ಸಾರ್ಥಕ 95 ವರ್ಷಗಳನ್ನು ಪೂರೈಸಿದ ""ಜನಸಿರಿ"" ಅಪ್ಪಾಜಿಯವರಿಗೆ ಹಾಡಿನ ಸಮರ್ಪಣೆ ಮೂಲಕ ಶುಭಕೋರಿದ ಅಭಿಮಾನಿಗಳ ಬಳಗ......
#JanasiriAppaji...",https://www.facebook.com/SSMDVG/videos/2689442767914533/
Appji.happy birthday  100 moreover,2025-06-19T15:06:50.000Z,https://www.facebook.com/SSMDVG/videos/2689442767914533/?comment_id=1217455479708078,Suresh Hunsur,0,"ಜೀವನದ ಮೌಲ್ಯಗಳೊಂದಿಗೆ ಸಾರ್ಥಕ 95 ವರ್ಷಗಳನ್ನು ಪೂರೈಸಿದ ""ಜನಸಿರಿ"" ಅಪ್ಪಾಜಿಯವರಿಗೆ ಹಾಡಿನ ಸಮರ್ಪಣೆ ಮೂಲಕ ಶುಭಕೋರಿದ ಅಭಿಮಾನಿಗಳ ಬಳಗ......
#JanasiriAppaji...",https://www.facebook.com/SSMDVG/videos/2689442767914533/
ಹುಟ್ಟು ಹಬ್ಬದ ಶುಭಾಶಯಗಳು ಅಪ್ಪಾಜಿ . ನೀವು ಶತಾಯುಗಳ ಆಗ್ಬೇಕು ಅದೇ ನಮ್ಮೆಲ್ಲರ ಆಸೆ 💐💐,2025-06-16T16:07:29.000Z,https://www.facebook.com/SSMDVG/videos/2689442767914533/?comment_id=29992704130344905,Kumar Davangere,0,"ಜೀವನದ ಮೌಲ್ಯಗಳೊಂದಿಗೆ ಸಾರ್ಥಕ 95 ವರ್ಷಗಳನ್ನು ಪೂರೈಸಿದ ""ಜನಸಿರಿ"" ಅಪ್ಪಾಜಿಯವರಿಗೆ ಹಾಡಿನ ಸಮರ್ಪಣೆ ಮೂಲಕ ಶುಭಕೋರಿದ ಅಭಿಮಾನಿಗಳ ಬಳಗ......
#JanasiriAppaji...",https://www.facebook.com/SSMDVG/videos/2689442767914533/
Happy birthday sir,2025-06-16T11:54:35.000Z,https://www.facebook.com/SSMDVG/videos/2689442767914533/?comment_id=705038276020073,Partha Paru,0,"ಜೀವನದ ಮೌಲ್ಯಗಳೊಂದಿಗೆ ಸಾರ್ಥಕ 95 ವರ್ಷಗಳನ್ನು ಪೂರೈಸಿದ ""ಜನಸಿರಿ"" ಅಪ್ಪಾಜಿಯವರಿಗೆ ಹಾಡಿನ ಸಮರ್ಪಣೆ ಮೂಲಕ ಶುಭಕೋರಿದ ಅಭಿಮಾನಿಗಳ ಬಳಗ......
#JanasiriAppaji...",https://www.facebook.com/SSMDVG/videos/2689442767914533/
"ಅಖಿಲ ಭಾರತ ವೀರಶೈವ ಲಿಂಗಾಯತ ಮಹಾಸಭಾದ ರಾಷ್ಟ್ರೀಯ ಅಧ್ಯಕ್ಷರು, ದಾವಣಗೆರೆ ದಕ್ಷಿಣ ವಿಧಾನಸಭಾ ಕ್ಷೇತ್ರದ ಜನಪ್ರಿಯ ಶಾಸಕರು ಹಾಗೂ ಮಾಜಿ ಸಚಿವರದ ಸನ್ಮಾನ್ಯ ಶ್ರೀ ಶಾಮನೂರು ಶಿವಶಂಕರಪ್ಪಜೀ ರವರಿಗೆ ಜನ್ಮದಿನದ ಹಾರ್ದಿಕ ಶುಭಾಶಯಗಳು.",2025-06-16T10:52:05.000Z,https://www.facebook.com/SSMDVG/videos/2689442767914533/?comment_id=1414339283215654,Shahnawaz Chittewale,0,"ಜೀವನದ ಮೌಲ್ಯಗಳೊಂದಿಗೆ ಸಾರ್ಥಕ 95 ವರ್ಷಗಳನ್ನು ಪೂರೈಸಿದ ""ಜನಸಿರಿ"" ಅಪ್ಪಾಜಿಯವರಿಗೆ ಹಾಡಿನ ಸಮರ್ಪಣೆ ಮೂಲಕ ಶುಭಕೋರಿದ ಅಭಿಮಾನಿಗಳ ಬಳಗ......
#JanasiriAppaji...",https://www.facebook.com/SSMDVG/videos/2689442767914533/
Happy Birthday Boss,2025-06-16T15:52:36.000Z,https://www.facebook.com/SSMDVG/videos/2689442767914533/?comment_id=1422305175624266,U K Manjunath Msnju,0,"ಜೀವನದ ಮೌಲ್ಯಗಳೊಂದಿಗೆ ಸಾರ್ಥಕ 95 ವರ್ಷಗಳನ್ನು ಪೂರೈಸಿದ ""ಜನಸಿರಿ"" ಅಪ್ಪಾಜಿಯವರಿಗೆ ಹಾಡಿನ ಸಮರ್ಪಣೆ ಮೂಲಕ ಶುಭಕೋರಿದ ಅಭಿಮಾನಿಗಳ ಬಳಗ......
#JanasiriAppaji...",https://www.facebook.com/SSMDVG/videos/2689442767914533/
"ಕಾಂಗ್ರೆಸ್ ಪಕ್ಷದ ಹಿರಿಯ ನಾಯಕರು,ಶಾಸಕರಾದ ಸನ್ಮಾನ್ಯ ಡಾ. ಶಾಮನೂರು ಶಿವಶಂಕರಪ್ಪ ಅವರಿಗೆ 95ನೇ ಜನ್ಮದಿನದ ಹಾರ್ದಿಕ ಶುಭಾಶಯಗಳು.

ದೇವರು ನಿಮಗೆ ಉತ್ತಮ ಆರೋಗ್ಯ, ಶತಾಯುಷ್ಯ ಮತ್ತು ಸದಾ ಸಮೃದ್ಧಿಯುತ ಜೀವನ ನೀಡಲಿ ಎಂದು ಹೃತ್ಪೂರ್ವಕವಾಗಿ ಪ್ರಾರ್ಥಿಸುತ್ತೇನೆ.

#ಹುಸೇನ್_ಸಾಬ್_ಮತ್ತಿ.
ರಾಜ್ಯ ಜಂಟಿ ಕಾರ್ಯದರ್ಶಿ
ಕರ್ನಾಟಕ ಪ್ರದೇಶ ಕಾಂಗ್ರೆಸ್ ಸಮಿತಿ ಕಾರ್ಮಿಕ ವಿಭಾಗ ಬೆಂಗಳೂರು    ಹಾಗೂ
ರಾಜ್ಯದ ಮುಖಂಡರು 
ಅಖಿಲ ಕರ್ನಾಟಕ ಪಿಂಜಾರ್ ನಧಾಪ್ ಸಮಾಜದ ಹಿತರಕ್ಷಣಾ ವೇದಿಕೆ ಬೆಂಗಳೂರು",2025-06-16T08:44:07.000Z,https://www.facebook.com/SSMDVG/videos/2689442767914533/?comment_id=1875555076623487,Hussain Sab,1,"ಜೀವನದ ಮೌಲ್ಯಗಳೊಂದಿಗೆ ಸಾರ್ಥಕ 95 ವರ್ಷಗಳನ್ನು ಪೂರೈಸಿದ ""ಜನಸಿರಿ"" ಅಪ್ಪಾಜಿಯವರಿಗೆ ಹಾಡಿನ ಸಮರ್ಪಣೆ ಮೂಲಕ ಶುಭಕೋರಿದ ಅಭಿಮಾನಿಗಳ ಬಳಗ......
#JanasiriAppaji...",https://www.facebook.com/SSMDVG/videos/2689442767914533/
🎂💐🙏❤️,2025-06-16T10:05:00.000Z,https://www.facebook.com/SSMDVG/videos/2689442767914533/?comment_id=24147676498163194,Jambunatha Jambunatha,0,"ಜೀವನದ ಮೌಲ್ಯಗಳೊಂದಿಗೆ ಸಾರ್ಥಕ 95 ವರ್ಷಗಳನ್ನು ಪೂರೈಸಿದ ""ಜನಸಿರಿ"" ಅಪ್ಪಾಜಿಯವರಿಗೆ ಹಾಡಿನ ಸಮರ್ಪಣೆ ಮೂಲಕ ಶುಭಕೋರಿದ ಅಭಿಮಾನಿಗಳ ಬಳಗ......
#JanasiriAppaji...",https://www.facebook.com/SSMDVG/videos/2689442767914533/
Happy Birthday Appaji 🎂,2025-06-16T17:44:44.000Z,https://www.facebook.com/SSMDVG/videos/687949300817550/?comment_id=583161901144205,Rajshekhar Patil,0,ನಮ್ಮ ಕುಟುಂಬದ ಹೆಮ್ಮೆಯ ಕರುಣಾಮೂರ್ತಿ..ಅಪ್ಪಾಜಿಯವರಿಗೆ‌ ಕುಟುಂಬದ ಸದಸ್ಯರೆಲ್ಲರೂ ಜನ್ಮದಿನದ ಶುಭಕೋರಿದ ಸಂದರ್ಭ...ಅಪ್ಪಾಜಿಯವರ ಅನುಭವ ನಮಗೆ ಪ್ರೇರಣೆ...ನಿಮ್ಮ ಆಶೀರ್ವಾದ ಸದಾ...,https://www.facebook.com/SSMDVG/videos/687949300817550/
Happy birthday appaji🎂🎂🎂🎈🎈🎈,2025-06-20T02:47:37.000Z,https://www.facebook.com/SSMDVG/videos/687949300817550/?comment_id=1241855650862315,Aslam Aslam,0,ನಮ್ಮ ಕುಟುಂಬದ ಹೆಮ್ಮೆಯ ಕರುಣಾಮೂರ್ತಿ..ಅಪ್ಪಾಜಿಯವರಿಗೆ‌ ಕುಟುಂಬದ ಸದಸ್ಯರೆಲ್ಲರೂ ಜನ್ಮದಿನದ ಶುಭಕೋರಿದ ಸಂದರ್ಭ...ಅಪ್ಪಾಜಿಯವರ ಅನುಭವ ನಮಗೆ ಪ್ರೇರಣೆ...ನಿಮ್ಮ ಆಶೀರ್ವಾದ ಸದಾ...,https://www.facebook.com/SSMDVG/videos/687949300817550/
ಓಟಿಗೋಸ್ಕರ ಉಗ್ರರ ಮುಂದೆ ತಟ್ಟೆ ಹಿಡಿದು ನಿಲ್ಲುವ ದೇಶದ್ರೋಹಿ ನೆಹರೂ ಕುಟುಂಬದ ಉದ್ದಾರಕ್ಕಾಗಿ ತಮ್ಮ ಜೀವನವನ್ನೇ ಸವಿಸಿದ ಗುಲಾಮರು,2025-06-17T10:32:18.000Z,https://www.facebook.com/SSMDVG/videos/687949300817550/?comment_id=2258869417844532,Nagaraj S Nuliyappanavar,0,ನಮ್ಮ ಕುಟುಂಬದ ಹೆಮ್ಮೆಯ ಕರುಣಾಮೂರ್ತಿ..ಅಪ್ಪಾಜಿಯವರಿಗೆ‌ ಕುಟುಂಬದ ಸದಸ್ಯರೆಲ್ಲರೂ ಜನ್ಮದಿನದ ಶುಭಕೋರಿದ ಸಂದರ್ಭ...ಅಪ್ಪಾಜಿಯವರ ಅನುಭವ ನಮಗೆ ಪ್ರೇರಣೆ...ನಿಮ್ಮ ಆಶೀರ್ವಾದ ಸದಾ...,https://www.facebook.com/SSMDVG/videos/687949300817550/
Happy Birthday appaji,2025-06-16T17:41:24.000Z,https://www.facebook.com/SSMDVG/videos/687949300817550/?comment_id=4049337912049919,Mithun Jain,0,ನಮ್ಮ ಕುಟುಂಬದ ಹೆಮ್ಮೆಯ ಕರುಣಾಮೂರ್ತಿ..ಅಪ್ಪಾಜಿಯವರಿಗೆ‌ ಕುಟುಂಬದ ಸದಸ್ಯರೆಲ್ಲರೂ ಜನ್ಮದಿನದ ಶುಭಕೋರಿದ ಸಂದರ್ಭ...ಅಪ್ಪಾಜಿಯವರ ಅನುಭವ ನಮಗೆ ಪ್ರೇರಣೆ...ನಿಮ್ಮ ಆಶೀರ್ವಾದ ಸದಾ...,https://www.facebook.com/SSMDVG/videos/687949300817550/
🙏🙏🙏💋💋💋❤️❤️❤️🌹🌹🌹💐💐💐👍👍👍 ಕರ್ನಾಟಕ ರಾಜ್ಯ ಸರ್ವ ಜನಾಂಗದ ಧೀಮಂತ ನಾಯಕ  ಸನ್ಮಾನ್ಯ ಡಾ|| ಶಾಮನೂರು ಶಿವಶಂಕರಪ್ಪ ಪ್ರೀತಿಯ ಅಪ್ಪಾಜಿಯವರಿಗೆ ಹುಟ್ಟು ಹಬ್ಬದ ಶುಭಾಶಯಗಳು🙏🙏🙏💋💋💋❤️❤️❤️🌹🌹🌹💐💐💐👍👍👍🙏,2025-06-16T10:08:33.000Z,https://www.facebook.com/SSMDVG/videos/687949300817550/?comment_id=1352913535778112,Balaraju Bala,0,ನಮ್ಮ ಕುಟುಂಬದ ಹೆಮ್ಮೆಯ ಕರುಣಾಮೂರ್ತಿ..ಅಪ್ಪಾಜಿಯವರಿಗೆ‌ ಕುಟುಂಬದ ಸದಸ್ಯರೆಲ್ಲರೂ ಜನ್ಮದಿನದ ಶುಭಕೋರಿದ ಸಂದರ್ಭ...ಅಪ್ಪಾಜಿಯವರ ಅನುಭವ ನಮಗೆ ಪ್ರೇರಣೆ...ನಿಮ್ಮ ಆಶೀರ್ವಾದ ಸದಾ...,https://www.facebook.com/SSMDVG/videos/687949300817550/
ಅಖಿಲ ಭಾರತ ವೀರಶೈವ ಮಹಾಸಭಾದ ಅಧ್ಯಕ್ಷರು ಹಾಗೂ ಹಿರಿಯ ಮತ್ತು ಮತ್ಸದ್ಧಿ ರಾಜಕಾರಣಿ ಶ್ರೀ ಶ್ಯಾಮನೂರು ಶಿವಶಂಕರಪ್ಪ ಅವರಿಗೆ ಹುಟ್ಟು ಹಬ್ಬದ ಶುಭಾಶಯಗಳು 🎂🎁 ದೇವರು ಉತ್ತಮ ಆರೋಗ್ಯವನ್ನು ಕೊಡಲೆಂದು ಪ್ರಾರ್ಥಿಸುತ್ತೇನೆ🎉💐,2025-06-16T18:06:58.000Z,https://www.facebook.com/SSMDVG/videos/687949300817550/?comment_id=30141931298786103,Avinash J Avi,0,ನಮ್ಮ ಕುಟುಂಬದ ಹೆಮ್ಮೆಯ ಕರುಣಾಮೂರ್ತಿ..ಅಪ್ಪಾಜಿಯವರಿಗೆ‌ ಕುಟುಂಬದ ಸದಸ್ಯರೆಲ್ಲರೂ ಜನ್ಮದಿನದ ಶುಭಕೋರಿದ ಸಂದರ್ಭ...ಅಪ್ಪಾಜಿಯವರ ಅನುಭವ ನಮಗೆ ಪ್ರೇರಣೆ...ನಿಮ್ಮ ಆಶೀರ್ವಾದ ಸದಾ...,https://www.facebook.com/SSMDVG/videos/687949300817550/
ಹಿರಿಯ ಜೀವ ಶಾಮನೂರು ಶಿವಶಂಕ್ರಪ್ಪ ಅವರಿಗೆ ಹುಟ್ಟು ಹಬ್ಬದ ಶುಭಾಶಯಗಳು 🙏🙏🙏,2025-06-16T15:29:05.000Z,https://www.facebook.com/SSMDVG/videos/687949300817550/?comment_id=1971939756674729,ನಿರಂಜನ ದೀಟೂರು,0,ನಮ್ಮ ಕುಟುಂಬದ ಹೆಮ್ಮೆಯ ಕರುಣಾಮೂರ್ತಿ..ಅಪ್ಪಾಜಿಯವರಿಗೆ‌ ಕುಟುಂಬದ ಸದಸ್ಯರೆಲ್ಲರೂ ಜನ್ಮದಿನದ ಶುಭಕೋರಿದ ಸಂದರ್ಭ...ಅಪ್ಪಾಜಿಯವರ ಅನುಭವ ನಮಗೆ ಪ್ರೇರಣೆ...ನಿಮ್ಮ ಆಶೀರ್ವಾದ ಸದಾ...,https://www.facebook.com/SSMDVG/videos/687949300817550/
"ರಾಜ್ಯದಲ್ಲಿ ಅತ್ಯಂತ ಹಿಂದುಳಿದ ಮುಸ್ಲಿಂ ಸಮುದಾಯದ ಉಪಜಾತಿಗಳಾದ ಪಿಂಜಾರ್ ನಧಾಪ್ ಮನ್ಸೂರಿ ದೂದೇಕುಲ ಸಮಾಜದ ಹಿತರಕ್ಷಣಾ ದೃಷ್ಟಿಯಿಂದ ರಾಜ್ಯ ಸರ್ಕಾರದಿಂದ ಹೆಚ್ಚಿನ ಪ್ರಮಾಣದಲ್ಲಿ ಅನುದಾನವನ್ನು ನೀಡಿ ಅಬಿವೃದ್ಧಿ ನಿಗಮವನ್ನು ಸ್ಥಾಪಿಸಿ ಈ ಸಮಾಜದ ಜನರ ಅಭ್ಯುದಯಕ್ಕೆ ಸರ್ಕಾರ ಸಹಾಯ ಸಹಕಾರ ನೀಡಬೇಕೆಂದು ಮನವಿ
#ಹುಸೇನ್_ಸಾಬ್_ಮತ್ತಿ.
ರಾಜ್ಯ ಜಂಟಿ ಕಾರ್ಯದರ್ಶಿ
ಕರ್ನಾಟಕ ಪ್ರದೇಶ ಕಾಂಗ್ರೆಸ್ ಸಮಿತಿ ಕಾರ್ಮಿಕ ವಿಭಾಗ ಬೆಂಗಳೂರು    ಹಾಗೂ
ರಾಜ್ಯದ ಮುಖಂಡರು 
ಅಖಿಲ ಕರ್ನಾಟಕ ಪಿಂಜಾರ್ ನಧಾಪ್ ಸಮಾಜದ ಹಿತರಕ್ಷಣಾ ವೇದಿಕೆ ಬೆಂಗಳೂರು",2025-06-16T10:49:23.000Z,https://www.facebook.com/SSMDVG/videos/687949300817550/?comment_id=1222704106274050,Hussain Sab,0,ನಮ್ಮ ಕುಟುಂಬದ ಹೆಮ್ಮೆಯ ಕರುಣಾಮೂರ್ತಿ..ಅಪ್ಪಾಜಿಯವರಿಗೆ‌ ಕುಟುಂಬದ ಸದಸ್ಯರೆಲ್ಲರೂ ಜನ್ಮದಿನದ ಶುಭಕೋರಿದ ಸಂದರ್ಭ...ಅಪ್ಪಾಜಿಯವರ ಅನುಭವ ನಮಗೆ ಪ್ರೇರಣೆ...ನಿಮ್ಮ ಆಶೀರ್ವಾದ ಸದಾ...,https://www.facebook.com/SSMDVG/videos/687949300817550/
ದೇವರು ಇನ್ನು ಹೆಚ್ಚು ಅರೋಗ್ಯ ಆಯಸ್ಸು ಕಲ್ಪಿಸಲಿ.,2025-06-16T14:46:14.000Z,https://www.facebook.com/SSMDVG/videos/687949300817550/?comment_id=956638243138948,Mallangouda Mudigoudar,0,ನಮ್ಮ ಕುಟುಂಬದ ಹೆಮ್ಮೆಯ ಕರುಣಾಮೂರ್ತಿ..ಅಪ್ಪಾಜಿಯವರಿಗೆ‌ ಕುಟುಂಬದ ಸದಸ್ಯರೆಲ್ಲರೂ ಜನ್ಮದಿನದ ಶುಭಕೋರಿದ ಸಂದರ್ಭ...ಅಪ್ಪಾಜಿಯವರ ಅನುಭವ ನಮಗೆ ಪ್ರೇರಣೆ...ನಿಮ್ಮ ಆಶೀರ್ವಾದ ಸದಾ...,https://www.facebook.com/SSMDVG/videos/687949300817550/
Great work madam👍... we proud of our MP madam of DVG district👌,2025-06-15T13:50:30.000Z,https://www.facebook.com/SSMDVG/videos/1257148435776265/?comment_id=1232770305179537,Rudreshbabu Rish Rocky,0,"ಎಸ್ ಎಸ್ ಜನಕಲ್ಯಾಣ ಟ್ರಸ್ಟ್ ಮೂಲಕ ಕರ್ನಾಟಕದಾದ್ಯಂತ ವಿದ್ಯಾರ್ಥಿವೇತನ ನೀಡಲಾಗುತ್ತಿದೆ.ಪ್ರತಿಭಾವಂತ ವಿದ್ಯಾರ್ಥಿಗಳು ಈ ಸೌಲಭ್ಯ ಪಡೆಯಬಹುದಾಗಿದೆ.
#NammaPrabha #MPOfDavangere",https://www.facebook.com/SSMDVG/videos/1257148435776265/
❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️,2025-06-14T14:42:01.000Z,https://www.facebook.com/SSMDVG/videos/1257148435776265/?comment_id=2177981085993666,Sibbat Ulla,0,"ಎಸ್ ಎಸ್ ಜನಕಲ್ಯಾಣ ಟ್ರಸ್ಟ್ ಮೂಲಕ ಕರ್ನಾಟಕದಾದ್ಯಂತ ವಿದ್ಯಾರ್ಥಿವೇತನ ನೀಡಲಾಗುತ್ತಿದೆ.ಪ್ರತಿಭಾವಂತ ವಿದ್ಯಾರ್ಥಿಗಳು ಈ ಸೌಲಭ್ಯ ಪಡೆಯಬಹುದಾಗಿದೆ.
#NammaPrabha #MPOfDavangere",https://www.facebook.com/SSMDVG/videos/1257148435776265/
ಗುಡ್ ವರ್ಕ್ ಮೇಡಂ,2025-06-24T11:25:39.000Z,https://www.facebook.com/SSMDVG/videos/1257148435776265/?comment_id=1014658504202749,Yashwant Yashu,0,"ಎಸ್ ಎಸ್ ಜನಕಲ್ಯಾಣ ಟ್ರಸ್ಟ್ ಮೂಲಕ ಕರ್ನಾಟಕದಾದ್ಯಂತ ವಿದ್ಯಾರ್ಥಿವೇತನ ನೀಡಲಾಗುತ್ತಿದೆ.ಪ್ರತಿಭಾವಂತ ವಿದ್ಯಾರ್ಥಿಗಳು ಈ ಸೌಲಭ್ಯ ಪಡೆಯಬಹುದಾಗಿದೆ.
#NammaPrabha #MPOfDavangere",https://www.facebook.com/SSMDVG/videos/1257148435776265/
Good work madam,2025-06-14T15:04:34.000Z,https://www.facebook.com/SSMDVG/videos/1257148435776265/?comment_id=3343524185789970,Sangamesh Wali,0,"ಎಸ್ ಎಸ್ ಜನಕಲ್ಯಾಣ ಟ್ರಸ್ಟ್ ಮೂಲಕ ಕರ್ನಾಟಕದಾದ್ಯಂತ ವಿದ್ಯಾರ್ಥಿವೇತನ ನೀಡಲಾಗುತ್ತಿದೆ.ಪ್ರತಿಭಾವಂತ ವಿದ್ಯಾರ್ಥಿಗಳು ಈ ಸೌಲಭ್ಯ ಪಡೆಯಬಹುದಾಗಿದೆ.
#NammaPrabha #MPOfDavangere",https://www.facebook.com/SSMDVG/videos/1257148435776265/
👌🙏,2025-06-27T15:30:55.000Z,https://www.facebook.com/SSMDVG/videos/1257148435776265/?comment_id=3080762855432913,Guruswamy Guruswamy,0,"ಎಸ್ ಎಸ್ ಜನಕಲ್ಯಾಣ ಟ್ರಸ್ಟ್ ಮೂಲಕ ಕರ್ನಾಟಕದಾದ್ಯಂತ ವಿದ್ಯಾರ್ಥಿವೇತನ ನೀಡಲಾಗುತ್ತಿದೆ.ಪ್ರತಿಭಾವಂತ ವಿದ್ಯಾರ್ಥಿಗಳು ಈ ಸೌಲಭ್ಯ ಪಡೆಯಬಹುದಾಗಿದೆ.
#NammaPrabha #MPOfDavangere",https://www.facebook.com/SSMDVG/videos/1257148435776265/
Hi,2025-06-14T17:04:38.000Z,https://www.facebook.com/SSMDVG/videos/1257148435776265/?comment_id=1256197759553269,Puttaswmy Puttaswmykc,0,"ಎಸ್ ಎಸ್ ಜನಕಲ್ಯಾಣ ಟ್ರಸ್ಟ್ ಮೂಲಕ ಕರ್ನಾಟಕದಾದ್ಯಂತ ವಿದ್ಯಾರ್ಥಿವೇತನ ನೀಡಲಾಗುತ್ತಿದೆ.ಪ್ರತಿಭಾವಂತ ವಿದ್ಯಾರ್ಥಿಗಳು ಈ ಸೌಲಭ್ಯ ಪಡೆಯಬಹುದಾಗಿದೆ.
#NammaPrabha #MPOfDavangere",https://www.facebook.com/SSMDVG/videos/1257148435776265/
