post_id,post_caption,total_likes,num_shares,comment_likes,original_comment_for_context,original_language,text_for_analysis,sentiment_score,topic
1288303666187213,"ಹೆಣ್ಣುಮಕ್ಕಳು ಉದ್ಯೋಗಸ್ಥರಾಗಲು ಪೋಷಕರ ಸಹಕಾರ ಬಹುಮುಖ್ಯ...ನಿಮ್ಮ ಮಕ್ಕಳು ಅದರಲ್ಲೂ ಹೆಣ್ಣುಮಕ್ಕಳಿಗೆ ಪ್ರತಿ ಹಂತದಲ್ಲೂ ಸಹಕಾರ ನೀಡಬೇಕು.
#NammaPrabha #MPOfDavangere",2136,54,0,ಮೆಸೇಜ್ ಚೆನ್ನಾಗಿದೆ ವಿಡಿಯೋ ಮಾಡಿದಾತ ಪ್ರಭಾ ಮೆಡಂ ರವರ ಪೂರ್ಣ ಪ್ರಮಾಣದಲ್ಲಿ ವಿಡಿಯೋ ಮಾಡಿಲ್ಲ,kn,"The message is good, but the video was not made in full by Prabha Madam, who made the video.",0.0,Praise
1288303666187213,"ಹೆಣ್ಣುಮಕ್ಕಳು ಉದ್ಯೋಗಸ್ಥರಾಗಲು ಪೋಷಕರ ಸಹಕಾರ ಬಹುಮುಖ್ಯ...ನಿಮ್ಮ ಮಕ್ಕಳು ಅದರಲ್ಲೂ ಹೆಣ್ಣುಮಕ್ಕಳಿಗೆ ಪ್ರತಿ ಹಂತದಲ್ಲೂ ಸಹಕಾರ ನೀಡಬೇಕು.
#NammaPrabha #MPOfDavangere",2136,54,0,🌺,en,,,
1288303666187213,"ಹೆಣ್ಣುಮಕ್ಕಳು ಉದ್ಯೋಗಸ್ಥರಾಗಲು ಪೋಷಕರ ಸಹಕಾರ ಬಹುಮುಖ್ಯ...ನಿಮ್ಮ ಮಕ್ಕಳು ಅದರಲ್ಲೂ ಹೆಣ್ಣುಮಕ್ಕಳಿಗೆ ಪ್ರತಿ ಹಂತದಲ್ಲೂ ಸಹಕಾರ ನೀಡಬೇಕು.
#NammaPrabha #MPOfDavangere",2136,54,0,💐,en,,,
1288303666187213,"ಹೆಣ್ಣುಮಕ್ಕಳು ಉದ್ಯೋಗಸ್ಥರಾಗಲು ಪೋಷಕರ ಸಹಕಾರ ಬಹುಮುಖ್ಯ...ನಿಮ್ಮ ಮಕ್ಕಳು ಅದರಲ್ಲೂ ಹೆಣ್ಣುಮಕ್ಕಳಿಗೆ ಪ್ರತಿ ಹಂತದಲ್ಲೂ ಸಹಕಾರ ನೀಡಬೇಕು.
#NammaPrabha #MPOfDavangere",2136,54,0,🔥,en,,,
1288303666187213,"ಹೆಣ್ಣುಮಕ್ಕಳು ಉದ್ಯೋಗಸ್ಥರಾಗಲು ಪೋಷಕರ ಸಹಕಾರ ಬಹುಮುಖ್ಯ...ನಿಮ್ಮ ಮಕ್ಕಳು ಅದರಲ್ಲೂ ಹೆಣ್ಣುಮಕ್ಕಳಿಗೆ ಪ್ರತಿ ಹಂತದಲ್ಲೂ ಸಹಕಾರ ನೀಡಬೇಕು.
#NammaPrabha #MPOfDavangere",2136,54,0,Madam super,en,Madam super,1.0,Praise
1288303666187213,"ಹೆಣ್ಣುಮಕ್ಕಳು ಉದ್ಯೋಗಸ್ಥರಾಗಲು ಪೋಷಕರ ಸಹಕಾರ ಬಹುಮುಖ್ಯ...ನಿಮ್ಮ ಮಕ್ಕಳು ಅದರಲ್ಲೂ ಹೆಣ್ಣುಮಕ್ಕಳಿಗೆ ಪ್ರತಿ ಹಂತದಲ್ಲೂ ಸಹಕಾರ ನೀಡಬೇಕು.
#NammaPrabha #MPOfDavangere",2136,54,0,Madam your speech super 🙏,en,Madam your speech super,1.0,Praise
1301045718246341,"When strength is rooted in values, it becomes unshakable.
Unshakable values build a foundation no force can break.

#prabhamallikarjun #davangere #MPOfDavangere",2265,28,0,God bless you,en,God bless you,1.0,Praise
1301045718246341,"When strength is rooted in values, it becomes unshakable.
Unshakable values build a foundation no force can break.

#prabhamallikarjun #davangere #MPOfDavangere",2265,28,0,Congratulations Madam,en,Congratulations Madam,1.0,Praise
1301045718246341,"When strength is rooted in values, it becomes unshakable.
Unshakable values build a foundation no force can break.

#prabhamallikarjun #davangere #MPOfDavangere",2265,28,0,Congratulations & All the best..madam.. 👍,en,Congratulations & All the best..madam..,1.0,Praise
1301045718246341,"When strength is rooted in values, it becomes unshakable.
Unshakable values build a foundation no force can break.

#prabhamallikarjun #davangere #MPOfDavangere",2265,28,1,All the best,en,All the best,1.0,Praise
1301045718246341,"When strength is rooted in values, it becomes unshakable.
Unshakable values build a foundation no force can break.

#prabhamallikarjun #davangere #MPOfDavangere",2265,28,0,,en,,,
1301045718246341,"When strength is rooted in values, it becomes unshakable.
Unshakable values build a foundation no force can break.

#prabhamallikarjun #davangere #MPOfDavangere",2265,28,0,You are respected by one and all,en,You are respected by one and all,1.0,Praise
1301045718246341,"When strength is rooted in values, it becomes unshakable.
Unshakable values build a foundation no force can break.

#prabhamallikarjun #davangere #MPOfDavangere",2265,28,0,ಮೇಡಂ ಒಂದಿನ ಮುಖ್ಯಮಂತ್ರಿ ಆಗ್ತೀರಾ ನೀವು.,kn,"Madam, will you become the Chief Minister one day?",0.0,Criticism
1301045718246341,"When strength is rooted in values, it becomes unshakable.
Unshakable values build a foundation no force can break.

#prabhamallikarjun #davangere #MPOfDavangere",2265,28,0,,en,,,
1301045718246341,"When strength is rooted in values, it becomes unshakable.
Unshakable values build a foundation no force can break.

#prabhamallikarjun #davangere #MPOfDavangere",2265,28,0,We hope to next karanataka CM,en,We hope to next karanataka CM,1.0,Praise
1301045718246341,"When strength is rooted in values, it becomes unshakable.
Unshakable values build a foundation no force can break.

#prabhamallikarjun #davangere #MPOfDavangere",2265,28,0,25 ವರ್ಷ ನಮ್ಮ ದಾವಣಗೆರೆ ಜಿಲ್ಲೆಗೆ ನೀವೇ ಸಂಸದರು ಅಕ್ಕ,kn,"You have been the MP for our Davangere district for 25 years, sister.",1.0,Praise
1225527929131454,"ನನ್ನ ಜನ್ಮದಿನವನ್ನು ಅರ್ಥಪೂರ್ಣವಾಗಿ ಆಚರಿಸಿದ  ಪ್ರತಿಯೊಬ್ಬರಿಗೂ ಹೃತ್ಪೂರ್ವಕ ಧನ್ಯವಾದಗಳು.
ನನ್ನ ಸಲಹೆಗೆ ಸ್ಪಂದಿಸಿ ಯಾವುದೇ ದುಂದುವೆಚ್ಚಗಳಿಗೆ ಆದ್ಯತೆ ‌ನೀಡದೆ ಜನಪರ ಕಾರ್ಯದ ಮೂಲಕ ಶುಭಕೋರಿದ ಎಲ್ಲರಿಗೂ‌ ನನ್ನ ನಮನಗಳು...
#NammaPrabha #davangere #MPOfDavangere #ForThePeople #birthdayblessings #teamprabhavikas",1930,35,0,💐🙏,en,,,
1303575554660024,"ಕುಂದವಾಡ ಕೆರೆಯಲ್ಲಿ ಹೂಳೆತ್ತುವ ಮೂಲಕ‌ ನೀರು ಶೇಖರಣೆ ಮಾಡಿದ್ದೇವೆ.ಇದರಿಂದ ಬೋರ್ ವೆಲ್ ಗಳಲ್ಲಿ ಹಾಗೂ ಮನೆಗಳಲ್ಲಿ ಜನರಿಗೆ ನೀರಿನ ಬವಣೆ ತಪ್ಪಿದೆ.ಜೊತೆಗೆ ಟಿವಿ ಸ್ಟೇಷನ್ ನಿಂದ ದಾವಣಗೆರೆ ನಗರದಲ್ಲಿ ಕುಡಿಯುವ ನೀರಿನ ತೊಂದರೆ ನಿವಾರಣೆಯಾಯಿತು.ದಾವ
ಣಗೆರೆಯ ಪಾರ್ಕ್ ಗಳಲ್ಲಿ ವಾಕಿಂಗ್ ಪಾಥ್ ನಿರ್ಮಾಣ ಮಾಡಲಾಗಿದೆ.ಓಪನ್ ಜಿಮ್  ಅಳವಡಿಸಲಾಗಿದೆ ಇದರಿಂದ ಜನರಿಗೆ ಅನುಕೂಲವಾಗಿದೆ..
""ದಾವಣಗೆರೆ ಅಭಿವೃದ್ಧಿ ಪಥದತ್ತ""...ಜಿಲ್ಲಾ ಉಸ್ತುವಾರಿ  ಸಚಿವರಾದ ಎಸ್ ಎಸ್ ಮಲ್ಲಿಕಾರ್ಜುನ್ ಅವರ ಕಾಳಜಿಯ ನುಡಿಗಳು...
#DavangereDevelopment #WaterConservation #UrbanDevelopment",1212,23,0,Great!,en,Great!,1.0,Praise
1303575554660024,"ಕುಂದವಾಡ ಕೆರೆಯಲ್ಲಿ ಹೂಳೆತ್ತುವ ಮೂಲಕ‌ ನೀರು ಶೇಖರಣೆ ಮಾಡಿದ್ದೇವೆ.ಇದರಿಂದ ಬೋರ್ ವೆಲ್ ಗಳಲ್ಲಿ ಹಾಗೂ ಮನೆಗಳಲ್ಲಿ ಜನರಿಗೆ ನೀರಿನ ಬವಣೆ ತಪ್ಪಿದೆ.ಜೊತೆಗೆ ಟಿವಿ ಸ್ಟೇಷನ್ ನಿಂದ ದಾವಣಗೆರೆ ನಗರದಲ್ಲಿ ಕುಡಿಯುವ ನೀರಿನ ತೊಂದರೆ ನಿವಾರಣೆಯಾಯಿತು.ದಾವ
ಣಗೆರೆಯ ಪಾರ್ಕ್ ಗಳಲ್ಲಿ ವಾಕಿಂಗ್ ಪಾಥ್ ನಿರ್ಮಾಣ ಮಾಡಲಾಗಿದೆ.ಓಪನ್ ಜಿಮ್  ಅಳವಡಿಸಲಾಗಿದೆ ಇದರಿಂದ ಜನರಿಗೆ ಅನುಕೂಲವಾಗಿದೆ..
""ದಾವಣಗೆರೆ ಅಭಿವೃದ್ಧಿ ಪಥದತ್ತ""...ಜಿಲ್ಲಾ ಉಸ್ತುವಾರಿ  ಸಚಿವರಾದ ಎಸ್ ಎಸ್ ಮಲ್ಲಿಕಾರ್ಜುನ್ ಅವರ ಕಾಳಜಿಯ ನುಡಿಗಳು...
#DavangereDevelopment #WaterConservation #UrbanDevelopment",1212,23,1,"ಹೂಳು ಹಾಗೇ ಇದೆ, ಅಷ್ಟೆ ಅಲ್ಲದೆ ಅಲ್ಲಲ್ಲಿ ಗುಡ್ಡೆ ಗುಡ್ಡೆ ಮಣ್ಣು ಕೂಡಾ ಶೇಕರಿಸಿದ್ದೀರಾ, ಅದೇನು ಮಾಡೋಕೆ ಹೋಗಿ ಏನೊ ಆಗಿದೆ ಅಷ್ಟೆ.",kn,"The mud is still there, and not only that, but there are also mounds of soil piled up here and there. What&#39;s the point of going there and doing that? That&#39;s all.",-1.0,Environment
1303575554660024,"ಕುಂದವಾಡ ಕೆರೆಯಲ್ಲಿ ಹೂಳೆತ್ತುವ ಮೂಲಕ‌ ನೀರು ಶೇಖರಣೆ ಮಾಡಿದ್ದೇವೆ.ಇದರಿಂದ ಬೋರ್ ವೆಲ್ ಗಳಲ್ಲಿ ಹಾಗೂ ಮನೆಗಳಲ್ಲಿ ಜನರಿಗೆ ನೀರಿನ ಬವಣೆ ತಪ್ಪಿದೆ.ಜೊತೆಗೆ ಟಿವಿ ಸ್ಟೇಷನ್ ನಿಂದ ದಾವಣಗೆರೆ ನಗರದಲ್ಲಿ ಕುಡಿಯುವ ನೀರಿನ ತೊಂದರೆ ನಿವಾರಣೆಯಾಯಿತು.ದಾವ
ಣಗೆರೆಯ ಪಾರ್ಕ್ ಗಳಲ್ಲಿ ವಾಕಿಂಗ್ ಪಾಥ್ ನಿರ್ಮಾಣ ಮಾಡಲಾಗಿದೆ.ಓಪನ್ ಜಿಮ್  ಅಳವಡಿಸಲಾಗಿದೆ ಇದರಿಂದ ಜನರಿಗೆ ಅನುಕೂಲವಾಗಿದೆ..
""ದಾವಣಗೆರೆ ಅಭಿವೃದ್ಧಿ ಪಥದತ್ತ""...ಜಿಲ್ಲಾ ಉಸ್ತುವಾರಿ  ಸಚಿವರಾದ ಎಸ್ ಎಸ್ ಮಲ್ಲಿಕಾರ್ಜುನ್ ಅವರ ಕಾಳಜಿಯ ನುಡಿಗಳು...
#DavangereDevelopment #WaterConservation #UrbanDevelopment",1212,23,0,@🙏🙏🙏,und,@,0.0,Praise
1303575554660024,"ಕುಂದವಾಡ ಕೆರೆಯಲ್ಲಿ ಹೂಳೆತ್ತುವ ಮೂಲಕ‌ ನೀರು ಶೇಖರಣೆ ಮಾಡಿದ್ದೇವೆ.ಇದರಿಂದ ಬೋರ್ ವೆಲ್ ಗಳಲ್ಲಿ ಹಾಗೂ ಮನೆಗಳಲ್ಲಿ ಜನರಿಗೆ ನೀರಿನ ಬವಣೆ ತಪ್ಪಿದೆ.ಜೊತೆಗೆ ಟಿವಿ ಸ್ಟೇಷನ್ ನಿಂದ ದಾವಣಗೆರೆ ನಗರದಲ್ಲಿ ಕುಡಿಯುವ ನೀರಿನ ತೊಂದರೆ ನಿವಾರಣೆಯಾಯಿತು.ದಾವ
ಣಗೆರೆಯ ಪಾರ್ಕ್ ಗಳಲ್ಲಿ ವಾಕಿಂಗ್ ಪಾಥ್ ನಿರ್ಮಾಣ ಮಾಡಲಾಗಿದೆ.ಓಪನ್ ಜಿಮ್  ಅಳವಡಿಸಲಾಗಿದೆ ಇದರಿಂದ ಜನರಿಗೆ ಅನುಕೂಲವಾಗಿದೆ..
""ದಾವಣಗೆರೆ ಅಭಿವೃದ್ಧಿ ಪಥದತ್ತ""...ಜಿಲ್ಲಾ ಉಸ್ತುವಾರಿ  ಸಚಿವರಾದ ಎಸ್ ಎಸ್ ಮಲ್ಲಿಕಾರ್ಜುನ್ ಅವರ ಕಾಳಜಿಯ ನುಡಿಗಳು...
#DavangereDevelopment #WaterConservation #UrbanDevelopment",1212,23,0,ಕದಂಬ ಪಾರ್ಕ್ ಜಯನಗರ ಸಿ ಬ್ಲಾಕ್ ನಲ್ಲಿ ಜಿಮ್ ಉಪಕರಣಗಳ ಅಳವಡಿಸಲು ಮನವಿ ಸಲ್ಲಿಸಿ ಮೂರು ವರ್ಷವಾದರೂ ಐದಾರು ಬಾರಿ ಮನವಿ ಸಲ್ಲಿಸಿದರು ಕೆಲಸಗಳಾಗಿಲ್ಲ ಈ ಭಾಗದಲ್ಲಿ 24x7 ವಾಟರ್ ಸಪ್ಲೈ ಆಗುತ್ತಿಲ್ಲ ಹಿರಿಯ ನಾಗರಿಕರಿಂದ ಮತ್ತೊಮ್ಮೆ ಈ ಮೂಲಕ ಮನವಿ ಸಲ್ಲಿಸುತ್ತಿದ್ದೇವೆ ತುರ್ತಾಗಿ ಬೇಡಿಕೆಗಳನ್ನು ಈಡೇರಿಸಲು ಮನವಿ,kn,We have submitted a request for the installation of gym equipment in Kadamba Park Jayanagar C Block. We have submitted a request five or six times in the past three years. No work has been done. There is no 24x7 water supply in this area. We are once again submitting a request from senior citizens. We request that the demands be met urgently.,-1.0,Infrastructure
1297204365297143,"ನಮ್ಮೆಲ್ಲರ ನೆಚ್ಚಿನ ನಾಯಕರು ಹಾಗೂ ಲೋಕಸಭೆಯ ವಿಪಕ್ಷ ನಾಯಕರಾದ ಶ್ರೀ ರಾಹುಲ್ ಗಾಂಧಿಯವರಿಗೆ ಜನ್ಮದಿನದ ಶುಭಾಶಯಗಳು..ದೇವರು ನಿಮಗೆ
ಉತ್ತಮ ಆರೋಗ್ಯ, ಶ್ರೇಯಸ್ಸು ನೀಡಲಿ.
ದೇಶದ ಪ್ರಗತಿ ಮತ್ತು ಸಮಗ್ರ ಅಭಿವೃದ್ಧಿಗಾಗಿ ನೀವು ತೋರಿಸುತ್ತಿರುವ ಬದ್ಧತೆ ಹಾಗೂ ಸೇವಾ ಮನೋಭಾವ ಎಲ್ಲರಿಗೂ ಪ್ರೇರಣೆಯಾಗಿದೆ.
Rahul Gandhi 

#RahulGandhi #InspirationToAll",551,22,0,Sir wish you very happy birthday.,en,Sir wish you very happy birthday.,1.0,Praise
1297204365297143,"ನಮ್ಮೆಲ್ಲರ ನೆಚ್ಚಿನ ನಾಯಕರು ಹಾಗೂ ಲೋಕಸಭೆಯ ವಿಪಕ್ಷ ನಾಯಕರಾದ ಶ್ರೀ ರಾಹುಲ್ ಗಾಂಧಿಯವರಿಗೆ ಜನ್ಮದಿನದ ಶುಭಾಶಯಗಳು..ದೇವರು ನಿಮಗೆ
ಉತ್ತಮ ಆರೋಗ್ಯ, ಶ್ರೇಯಸ್ಸು ನೀಡಲಿ.
ದೇಶದ ಪ್ರಗತಿ ಮತ್ತು ಸಮಗ್ರ ಅಭಿವೃದ್ಧಿಗಾಗಿ ನೀವು ತೋರಿಸುತ್ತಿರುವ ಬದ್ಧತೆ ಹಾಗೂ ಸೇವಾ ಮನೋಭಾವ ಎಲ್ಲರಿಗೂ ಪ್ರೇರಣೆಯಾಗಿದೆ.
Rahul Gandhi 

#RahulGandhi #InspirationToAll",551,22,0,,en,,,
1297204365297143,"ನಮ್ಮೆಲ್ಲರ ನೆಚ್ಚಿನ ನಾಯಕರು ಹಾಗೂ ಲೋಕಸಭೆಯ ವಿಪಕ್ಷ ನಾಯಕರಾದ ಶ್ರೀ ರಾಹುಲ್ ಗಾಂಧಿಯವರಿಗೆ ಜನ್ಮದಿನದ ಶುಭಾಶಯಗಳು..ದೇವರು ನಿಮಗೆ
ಉತ್ತಮ ಆರೋಗ್ಯ, ಶ್ರೇಯಸ್ಸು ನೀಡಲಿ.
ದೇಶದ ಪ್ರಗತಿ ಮತ್ತು ಸಮಗ್ರ ಅಭಿವೃದ್ಧಿಗಾಗಿ ನೀವು ತೋರಿಸುತ್ತಿರುವ ಬದ್ಧತೆ ಹಾಗೂ ಸೇವಾ ಮನೋಭಾವ ಎಲ್ಲರಿಗೂ ಪ್ರೇರಣೆಯಾಗಿದೆ.
Rahul Gandhi 

#RahulGandhi #InspirationToAll",551,22,0,"ರಾಷ್ಟ್ರೀಯ ಜನ ನಾಯಕ ಮತ್ತು ಕಾಂಗ್ರೆಸ್ ಪಕ್ಷದ ನಾಯಕರು ಹಾಗೂ ಕೇಂದ್ರ ಸರ್ಕಾರದ ವಿರೋಧ ಪಕ್ಷದ ನಾಯಕರಾದ ಸನ್ಮಾನ್ಯ #ಶ್ರೀ_ರಾಹುಲ್_ಗಾಂಧಿ ಯವರಿಗೆ ಹುಟ್ಟು ಹಬ್ಬದ ಹಾರ್ದಿಕ ಶುಭಾಶಯಗಳು...👑💐🙏
#ಹುಸೇನ್_ಸಾಬ್_ಮತ್ತಿ.
ರಾಜ್ಯ ಜಂಟಿ ಕಾರ್ಯದರ್ಶಿ
ಕರ್ನಾಟಕ ಪ್ರದೇಶ ಕಾಂಗ್ರೆಸ್ ಸಮಿತಿ ಕಾರ್ಮಿಕ ವಿಭಾಗ ಬೆಂಗಳೂರು    ಹಾಗೂ
ರಾಜ್ಯದ ಮುಖಂಡರು 
ಅಖಿಲ ಕರ್ನಾಟಕ ಪಿಂಜಾರ್ ನಧಾಪ್ ಸಮಾಜದ ಹಿತರಕ್ಷಣಾ ವೇದಿಕೆ ಬೆಂಗಳೂರು",kn,"Happy birthday to the National People&#39;s Leader and Congress Party Leader and the Leader of the Opposition in the Central Government, Honorable Shri_Rahul_Gandhi... Hussain_Saab_Matti. State Joint Secretary Karnataka Pradesh Congress Committee Labor Division Bangalore and State Leaders All Karnataka Pinjar Nadhap Samajada Hitrakshana Vedike Bangalore",1.0,Praise
1297204365297143,"ನಮ್ಮೆಲ್ಲರ ನೆಚ್ಚಿನ ನಾಯಕರು ಹಾಗೂ ಲೋಕಸಭೆಯ ವಿಪಕ್ಷ ನಾಯಕರಾದ ಶ್ರೀ ರಾಹುಲ್ ಗಾಂಧಿಯವರಿಗೆ ಜನ್ಮದಿನದ ಶುಭಾಶಯಗಳು..ದೇವರು ನಿಮಗೆ
ಉತ್ತಮ ಆರೋಗ್ಯ, ಶ್ರೇಯಸ್ಸು ನೀಡಲಿ.
ದೇಶದ ಪ್ರಗತಿ ಮತ್ತು ಸಮಗ್ರ ಅಭಿವೃದ್ಧಿಗಾಗಿ ನೀವು ತೋರಿಸುತ್ತಿರುವ ಬದ್ಧತೆ ಹಾಗೂ ಸೇವಾ ಮನೋಭಾವ ಎಲ್ಲರಿಗೂ ಪ್ರೇರಣೆಯಾಗಿದೆ.
Rahul Gandhi 

#RahulGandhi #InspirationToAll",551,22,0,Happy Birthday Sir ji 🎉🎉🙏🙏,en,Happy Birthday Sir ji,1.0,Praise
1297204365297143,"ನಮ್ಮೆಲ್ಲರ ನೆಚ್ಚಿನ ನಾಯಕರು ಹಾಗೂ ಲೋಕಸಭೆಯ ವಿಪಕ್ಷ ನಾಯಕರಾದ ಶ್ರೀ ರಾಹುಲ್ ಗಾಂಧಿಯವರಿಗೆ ಜನ್ಮದಿನದ ಶುಭಾಶಯಗಳು..ದೇವರು ನಿಮಗೆ
ಉತ್ತಮ ಆರೋಗ್ಯ, ಶ್ರೇಯಸ್ಸು ನೀಡಲಿ.
ದೇಶದ ಪ್ರಗತಿ ಮತ್ತು ಸಮಗ್ರ ಅಭಿವೃದ್ಧಿಗಾಗಿ ನೀವು ತೋರಿಸುತ್ತಿರುವ ಬದ್ಧತೆ ಹಾಗೂ ಸೇವಾ ಮನೋಭಾವ ಎಲ್ಲರಿಗೂ ಪ್ರೇರಣೆಯಾಗಿದೆ.
Rahul Gandhi 

#RahulGandhi #InspirationToAll",551,22,0,Happy birthday 🎈🎂🎈,en,Happy birthday,1.0,Praise
1297204365297143,"ನಮ್ಮೆಲ್ಲರ ನೆಚ್ಚಿನ ನಾಯಕರು ಹಾಗೂ ಲೋಕಸಭೆಯ ವಿಪಕ್ಷ ನಾಯಕರಾದ ಶ್ರೀ ರಾಹುಲ್ ಗಾಂಧಿಯವರಿಗೆ ಜನ್ಮದಿನದ ಶುಭಾಶಯಗಳು..ದೇವರು ನಿಮಗೆ
ಉತ್ತಮ ಆರೋಗ್ಯ, ಶ್ರೇಯಸ್ಸು ನೀಡಲಿ.
ದೇಶದ ಪ್ರಗತಿ ಮತ್ತು ಸಮಗ್ರ ಅಭಿವೃದ್ಧಿಗಾಗಿ ನೀವು ತೋರಿಸುತ್ತಿರುವ ಬದ್ಧತೆ ಹಾಗೂ ಸೇವಾ ಮನೋಭಾವ ಎಲ್ಲರಿಗೂ ಪ್ರೇರಣೆಯಾಗಿದೆ.
Rahul Gandhi 

#RahulGandhi #InspirationToAll",551,22,0,i wish happy birthday  to ypu RG sir ji,en,i wish happy birthday to ypu RG sir ji,1.0,Praise
1297204365297143,"ನಮ್ಮೆಲ್ಲರ ನೆಚ್ಚಿನ ನಾಯಕರು ಹಾಗೂ ಲೋಕಸಭೆಯ ವಿಪಕ್ಷ ನಾಯಕರಾದ ಶ್ರೀ ರಾಹುಲ್ ಗಾಂಧಿಯವರಿಗೆ ಜನ್ಮದಿನದ ಶುಭಾಶಯಗಳು..ದೇವರು ನಿಮಗೆ
ಉತ್ತಮ ಆರೋಗ್ಯ, ಶ್ರೇಯಸ್ಸು ನೀಡಲಿ.
ದೇಶದ ಪ್ರಗತಿ ಮತ್ತು ಸಮಗ್ರ ಅಭಿವೃದ್ಧಿಗಾಗಿ ನೀವು ತೋರಿಸುತ್ತಿರುವ ಬದ್ಧತೆ ಹಾಗೂ ಸೇವಾ ಮನೋಭಾವ ಎಲ್ಲರಿಗೂ ಪ್ರೇರಣೆಯಾಗಿದೆ.
Rahul Gandhi 

#RahulGandhi #InspirationToAll",551,22,0,Happy birthday Sir ji,en,Happy birthday Sir ji,1.0,Praise
1297204365297143,"ನಮ್ಮೆಲ್ಲರ ನೆಚ್ಚಿನ ನಾಯಕರು ಹಾಗೂ ಲೋಕಸಭೆಯ ವಿಪಕ್ಷ ನಾಯಕರಾದ ಶ್ರೀ ರಾಹುಲ್ ಗಾಂಧಿಯವರಿಗೆ ಜನ್ಮದಿನದ ಶುಭಾಶಯಗಳು..ದೇವರು ನಿಮಗೆ
ಉತ್ತಮ ಆರೋಗ್ಯ, ಶ್ರೇಯಸ್ಸು ನೀಡಲಿ.
ದೇಶದ ಪ್ರಗತಿ ಮತ್ತು ಸಮಗ್ರ ಅಭಿವೃದ್ಧಿಗಾಗಿ ನೀವು ತೋರಿಸುತ್ತಿರುವ ಬದ್ಧತೆ ಹಾಗೂ ಸೇವಾ ಮನೋಭಾವ ಎಲ್ಲರಿಗೂ ಪ್ರೇರಣೆಯಾಗಿದೆ.
Rahul Gandhi 

#RahulGandhi #InspirationToAll",551,22,0,Happy birthday sir,en,Happy birthday sir,1.0,Praise
1297204365297143,"ನಮ್ಮೆಲ್ಲರ ನೆಚ್ಚಿನ ನಾಯಕರು ಹಾಗೂ ಲೋಕಸಭೆಯ ವಿಪಕ್ಷ ನಾಯಕರಾದ ಶ್ರೀ ರಾಹುಲ್ ಗಾಂಧಿಯವರಿಗೆ ಜನ್ಮದಿನದ ಶುಭಾಶಯಗಳು..ದೇವರು ನಿಮಗೆ
ಉತ್ತಮ ಆರೋಗ್ಯ, ಶ್ರೇಯಸ್ಸು ನೀಡಲಿ.
ದೇಶದ ಪ್ರಗತಿ ಮತ್ತು ಸಮಗ್ರ ಅಭಿವೃದ್ಧಿಗಾಗಿ ನೀವು ತೋರಿಸುತ್ತಿರುವ ಬದ್ಧತೆ ಹಾಗೂ ಸೇವಾ ಮನೋಭಾವ ಎಲ್ಲರಿಗೂ ಪ್ರೇರಣೆಯಾಗಿದೆ.
Rahul Gandhi 

#RahulGandhi #InspirationToAll",551,22,0,,en,,,
1297204365297143,"ನಮ್ಮೆಲ್ಲರ ನೆಚ್ಚಿನ ನಾಯಕರು ಹಾಗೂ ಲೋಕಸಭೆಯ ವಿಪಕ್ಷ ನಾಯಕರಾದ ಶ್ರೀ ರಾಹುಲ್ ಗಾಂಧಿಯವರಿಗೆ ಜನ್ಮದಿನದ ಶುಭಾಶಯಗಳು..ದೇವರು ನಿಮಗೆ
ಉತ್ತಮ ಆರೋಗ್ಯ, ಶ್ರೇಯಸ್ಸು ನೀಡಲಿ.
ದೇಶದ ಪ್ರಗತಿ ಮತ್ತು ಸಮಗ್ರ ಅಭಿವೃದ್ಧಿಗಾಗಿ ನೀವು ತೋರಿಸುತ್ತಿರುವ ಬದ್ಧತೆ ಹಾಗೂ ಸೇವಾ ಮನೋಭಾವ ಎಲ್ಲರಿಗೂ ಪ್ರೇರಣೆಯಾಗಿದೆ.
Rahul Gandhi 

#RahulGandhi #InspirationToAll",551,22,0,Wish you happy birthday,en,Wish you happy birthday,1.0,Praise
